context,n_pos,total_pos,n_neg,total_neg
hitting,5,16,0,16
speech,5,16,0,16
ninth,5,16,0,16
dogs,5,16,3,16
daughter,5,16,2,16
road,5,16,0,16
early,5,16,2,16
shoot,5,16,2,16
recent,5,16,1,16
usual,5,16,2,16
version,5,16,1,16
tournament,5,16,0,16
reported,5,16,1,16
normally,5,16,2,16
hardly,5,16,1,16
yet,5,16,2,16
pay,5,16,1,16
orange,5,16,2,16
joined,5,16,0,16
jobs,5,16,1,16
shed,5,16,0,16
commissioner,5,16,0,16
asia,5,16,0,16
10th,5,16,0,16
pouring,5,16,1,16
stiff,5,16,1,16
tire,5,16,1,16
attractive,5,16,0,16
european,5,16,0,16
ending,5,16,1,16
mate,5,16,0,16
brooklyn,5,16,1,16
chapter,5,16,1,16
moscow,5,16,0,16
investments,5,16,0,16
450,5,16,1,16
lasted,5,16,0,16
rated,5,16,1,16
fixed,5,16,0,16
accompany,5,16,1,16
understanding,5,16,1,16
supply,5,16,1,16
response,5,16,0,16
dealt,5,16,0,16
blunt,5,16,1,16
aging,5,16,0,16
lay,5,16,3,16
tries,5,16,2,16
gone,5,16,2,16
green,5,16,0,16
singapore,5,16,1,16
per,5,16,1,16
pick,5,16,2,16
ginger,5,16,0,16
similar,5,16,1,16
save,5,16,0,16
returns,5,16,1,16
break,5,16,1,16
invited,5,16,1,16
quite,5,16,1,16
kelly,5,16,1,16
defense,5,16,1,16
dropping,5,16,1,16
distance,5,16,1,16
leonard,5,16,1,16
letting,5,16,1,16
things,5,16,1,16
companion,5,16,1,16
lines,5,16,1,16
congress,5,16,1,16
russian,5,16,1,16
wedding,5,16,2,16
royal,5,16,1,16
rubber,5,16,1,16
balls,5,16,1,16
products,5,16,1,16
2004,5,16,2,16
members,5,16,2,16
receiving,5,16,0,16
preserved,5,16,1,16
safe,5,16,1,16
optional,5,16,1,16
oppose,5,16,0,16
legislation,5,16,1,16
sail,5,16,0,16
prior,5,16,1,16
hollywood,5,16,1,16
hooks,5,16,0,16
limit,5,16,0,16
option,5,16,0,16
maritime,5,16,0,16
pressed,5,16,0,16
nightmare,5,16,0,16
instructed,5,16,0,16
notably,5,16,0,16
mysterious,5,16,0,16
roadside,5,16,0,16
grow,5,16,1,16
ian,5,16,0,16
indicated,5,16,0,16
pot,5,16,0,16
roughly,5,16,0,16
necessary,5,16,1,16
negative,5,16,0,16
harris,5,16,0,16
scientific,5,16,1,16
reaction,5,16,1,16
politically,5,16,1,16
precious,5,16,0,16
priced,5,16,0,16
crisp,5,16,1,16
crabs,5,16,0,16
correct,5,16,1,16
ties,5,16,0,16
chilean,5,16,0,16
complications,5,16,0,16
conscious,5,16,1,16
exchange,5,16,0,16
span,5,16,0,16
equally,5,16,0,16
disappear,5,16,0,16
alternatives,5,16,1,16
38,5,16,1,16
21st,5,16,0,16
1992,5,16,0,16
1986,5,16,0,16
160,5,16,0,16
105,5,16,0,16
94,5,16,0,16
advocates,5,16,1,16
worries,5,16,1,16
waste,5,16,0,16
cameron,5,16,0,16
capture,5,16,0,16
butcher,5,16,0,16
unfortunate,5,16,0,16
traveled,5,16,1,16
voiced,5,16,0,16
valentine,5,16,0,16
blast,5,16,0,16
signs,5,16,0,16
figures,5,16,0,16
allow,5,16,2,16
preserve,5,16,1,16
appearing,5,16,1,16
counter,5,16,1,16
wide,5,16,1,16
families,5,16,1,16
degrees,5,16,2,16
bell,5,16,1,16
foods,5,16,1,16
decent,5,16,1,16
bone,5,16,2,16
kills,5,16,1,16
current,5,16,1,16
vegetable,5,16,0,16
stuck,5,16,1,16
fed,5,16,1,16
survival,5,16,1,16
bags,5,16,2,16
competition,5,16,1,16
confirm,5,16,1,16
exhibition,5,16,1,16
church,5,16,1,16
clerk,5,16,1,16
2007,5,16,1,16
evans,5,16,1,16
earned,5,16,1,16
slightly,5,16,2,16
burning,5,16,0,16
continue,5,16,1,16
range,5,16,1,16
converted,5,16,2,16
league,5,16,2,16
difficult,5,16,2,16
tunnel,5,16,1,16
poke,5,16,0,16
acted,5,16,0,16
mild,5,16,1,16
tonnes,5,16,0,16
14th,5,16,0,16
290,5,16,0,16
chestnuts,5,16,0,16
phoenix,5,16,0,16
plum,5,16,0,16
un,5,16,0,16
mustard,5,16,1,16
automated,5,16,0,16
autumn,5,16,0,16
blew,5,16,1,16
blend,5,16,0,16
northeast,5,16,1,16
batch,5,16,1,16
noise,5,16,1,16
separately,5,16,1,16
anticipated,5,16,0,16
settled,5,16,1,16
presentation,5,16,1,16
woes,5,16,1,16
opposite,5,16,0,16
wen,5,16,0,16
assessment,5,16,1,16
momentum,5,16,1,16
moon,5,16,1,16
retains,5,16,1,16
sticking,5,16,1,16
decisions,5,16,1,16
lawrence,5,16,0,16
effect,5,16,1,16
russia,5,16,0,16
terrorism,5,16,0,16
consumer,5,16,0,16
retreat,5,16,0,16
delight,5,16,0,16
stir,5,16,0,16
taxpayers,5,16,0,16
courts,5,16,1,16
labeled,5,16,1,16
india,5,16,0,16
improvement,5,16,0,16
surrounding,5,16,1,16
slips,5,16,0,16
rolls,5,16,1,16
individual,5,16,1,16
stripes,5,16,1,16
relief,5,16,1,16
exquisite,5,16,0,16
directors,5,16,0,16
introduce,5,16,1,16
lingering,5,16,1,16
endured,5,16,1,16
extraordinary,5,16,1,16
composition,5,16,0,16
presents,5,16,1,16
france,5,16,0,16
discuss,5,16,1,16
array,5,16,1,16
rising,5,16,1,16
stands,5,16,2,16
speaker,5,16,1,16
equal,5,16,1,16
accepted,5,16,1,16
sailed,5,16,1,16
source,5,16,1,16
zone,5,16,1,16
expressed,5,16,1,16
plains,5,16,1,16
spotlight,5,16,1,16
standards,5,16,1,16
handling,5,16,1,16
understood,5,16,1,16
controversial,5,16,1,16
seminar,5,16,1,16
ultimate,5,16,1,16
missouri,5,16,1,16
chile,5,16,0,16
channel,5,16,1,16
success,5,16,1,16
smart,5,16,1,16
notes,5,16,1,16
coastal,5,16,1,16
vaughan,5,16,0,16
talks,5,16,0,16
reserved,5,16,1,16
crowd,5,16,1,16
guaranteed,5,16,1,16
bigger,5,16,1,16
kingdom,5,16,1,16
96,5,16,0,16
lodge,5,16,0,16
helpful,5,16,0,16
provincial,5,16,0,16
some,5,16,1,16
farm,5,16,2,16
let,5,16,2,16
broth,5,16,0,16
soup,5,16,0,16
roast,5,16,0,16
pork,5,16,0,16
meat,5,16,0,16
recipe,5,16,0,16
spicy,5,16,0,16
sausage,5,16,1,16
homemade,5,16,0,16
veal,5,16,0,16
smoked,5,16,1,16
raw,5,16,1,16
frying,5,16,0,16
browned,5,16,1,16
slaughter,5,16,0,16
infected,5,16,1,16
wash,5,16,1,16
cavity,5,16,0,16
bacon,5,16,3,16
diet,5,16,1,16
rack,5,16,1,16
herbs,5,16,1,16
animated,5,16,1,16
meatballs,5,16,1,16
dining,5,16,0,16
spices,5,16,1,16
cookbook,5,16,1,16
sellers,5,16,0,16
prepared,5,16,2,16
tasty,5,16,1,16
divide,5,16,1,16
franchise,5,16,0,16
disney,5,16,0,16
andouille,5,16,1,16
half,5,16,2,16
plain,5,16,0,16
culled,5,16,0,16
cinnamon,5,16,1,16
oyster,5,16,0,16
adapted,5,16,0,16
gourmet,5,16,1,16
mixed,5,16,1,16
treated,5,16,1,16
meaty,5,16,0,16
frog,5,16,1,16
excellent,5,16,1,16
ostrich,5,16,0,16
different,5,16,2,16
sample,5,16,1,16
minute,5,16,2,16
campaign,5,16,2,16
select,5,16,1,16
preparation,5,16,0,16
lover,5,16,1,16
burn,5,16,1,16
taiwan,5,16,1,16
memorable,5,16,0,16
moderate,5,16,0,16
commonly,5,16,0,16
situation,5,16,0,16
mills,5,16,0,16
nasty,5,16,0,16
string,5,16,1,16
jacket,5,16,1,16
laboratory,5,16,0,16
reminds,5,16,1,16
thawed,5,16,1,16
robust,5,16,1,16
distribution,5,16,0,16
mussels,5,16,1,16
list,5,16,2,16
worry,5,16,1,16
media,5,16,0,16
chairs,5,16,0,16
swim,5,16,1,16
player,5,16,1,16
friendly,5,16,1,16
era,5,16,1,16
avoid,5,16,1,16
remainder,5,16,1,16
restore,5,16,1,16
subsequent,5,16,1,16
stops,5,16,0,16
superb,5,16,1,16
prime,5,16,0,16
1970,5,16,0,16
difficulty,5,16,1,16
fewer,5,16,0,16
grave,5,16,0,16
gather,5,16,0,16
reverse,5,16,0,16
queen,5,16,0,16
assured,5,16,0,16
agreeing,5,16,0,16
towards,5,16,0,16
leadership,5,16,0,16
maximum,5,16,0,16
tap,5,16,1,16
happening,5,16,1,16
closes,5,16,1,16
meyer,5,16,0,16
overcome,5,16,0,16
shoots,5,16,1,16
shocked,5,16,0,16
historical,5,16,0,16
reforms,5,16,0,16
revenues,5,16,0,16
trip,5,16,2,16
act,5,16,1,16
date,5,16,1,16
event,5,16,2,16
gate,5,16,1,16
designs,5,16,0,16
thompson,5,16,1,16
obama,5,16,0,16
unfolds,5,16,0,16
financial,5,16,1,16
bush,5,16,1,16
presidency,5,16,0,16
zealand,5,16,0,16
feared,5,16,0,16
ace,5,16,0,16
adams,5,16,1,16
losing,5,16,1,16
hunters,5,16,0,16
hunter,5,16,0,16
shotgun,5,16,0,16
club,4,16,0,16
machinery,4,16,0,16
watch,4,16,1,16
said,4,16,2,16
cradle,4,16,0,16
billed,4,16,0,16
tower,4,16,0,16
amsterdam,4,16,0,16
babies,4,16,0,16
in,4,16,2,16
zoo,4,16,1,16
dr,4,16,1,16
catholic,4,16,1,16
ron,4,16,0,16
cases,4,16,0,16
coach,4,16,0,16
named,4,16,1,16
fortune,4,16,1,16
detective,4,16,1,16
gilbert,4,16,1,16
buy,4,16,1,16
el,4,16,1,16
techniques,4,16,0,16
scientist,4,16,1,16
physician,4,16,1,16
feathers,4,16,1,16
based,4,16,1,16
broadway,4,16,0,16
agriculture,4,16,0,16
silent,4,16,0,16
forever,4,16,0,16
announced,4,16,1,16
every,4,16,2,16
site,4,16,1,16
painted,4,16,1,16
new,4,16,2,16
known,4,16,1,16
fisher,4,16,1,16
grass,4,16,1,16
dismissed,4,16,1,16
prevent,4,16,1,16
outbreaks,4,16,1,16
authors,4,16,1,16
thirds,4,16,0,16
takeover,4,16,0,16
abuses,4,16,0,16
management,4,16,1,16
once,4,16,2,16
home,4,16,1,16
nature,4,16,1,16
ancient,4,16,2,16
experience,4,16,1,16
effort,4,16,1,16
mid,4,16,1,16
jane,4,16,1,16
supplies,4,16,2,16
prompting,4,16,1,16
local,4,16,1,16
responsible,4,16,0,16
associated,4,16,1,16
belgian,4,16,1,16
threatened,4,16,0,16
life,4,16,1,16
manhattan,4,16,0,16
21,4,16,2,16
reports,4,16,2,16
delivered,4,16,2,16
van,4,16,0,16
99,4,16,2,16
involved,4,16,2,16
food,4,16,2,16
down,4,16,1,16
old,4,16,1,16
made,4,16,1,16
offered,4,16,2,16
takes,4,16,2,16
speak,4,16,1,16
skies,4,16,0,16
mirror,4,16,0,16
triggered,4,16,0,16
someone,4,16,1,16
consist,4,16,0,16
supporter,4,16,1,16
cairo,4,16,0,16
captain,4,16,1,16
cancelled,4,16,0,16
sway,4,16,0,16
catherine,4,16,1,16
branches,4,16,1,16
tibet,4,16,0,16
chin,4,16,0,16
madison,4,16,0,16
civilian,4,16,0,16
publisher,4,16,1,16
fitted,4,16,0,16
realistic,4,16,0,16
father,4,16,1,16
battle,4,16,1,16
ideal,4,16,1,16
parked,4,16,0,16
pancakes,4,16,1,16
opportunity,4,16,1,16
handful,4,16,1,16
poles,4,16,1,16
individuals,4,16,0,16
governors,4,16,1,16
guarantee,4,16,0,16
motorists,4,16,0,16
designers,4,16,1,16
detained,4,16,1,16
diesel,4,16,0,16
dinners,4,16,0,16
sandwich,4,16,1,16
mood,4,16,0,16
dam,4,16,1,16
represented,4,16,1,16
repair,4,16,1,16
establishing,4,16,0,16
egypt,4,16,0,16
rubbery,4,16,0,16
document,4,16,0,16
doubled,4,16,0,16
drew,4,16,1,16
julie,4,16,1,16
judicial,4,16,0,16
nashville,4,16,0,16
maria,4,16,0,16
barbara,4,16,0,16
activists,4,16,1,16
truth,4,16,1,16
appointed,4,16,1,16
avenue,4,16,1,16
abuse,4,16,0,16
16th,4,16,0,16
foot,4,16,1,16
performed,4,16,2,16
ronald,4,16,1,16
disappeared,4,16,1,16
2000,4,16,1,16
violence,4,16,1,16
drained,4,16,1,16
ones,4,16,1,16
influence,4,16,1,16
oct,4,16,2,16
these,4,16,1,16
requirement,4,16,1,16
gallery,4,16,1,16
voice,4,16,1,16
anonymous,4,16,1,16
monitor,4,16,1,16
janet,4,16,1,16
lack,4,16,1,16
forward,4,16,1,16
disturbing,4,16,1,16
james,4,16,1,16
88,4,16,1,16
rough,4,16,2,16
doing,4,16,1,16
allegations,4,16,1,16
credits,4,16,1,16
approximately,4,16,1,16
mostly,4,16,1,16
retailers,4,16,1,16
proud,4,16,1,16
behavior,4,16,1,16
established,4,16,1,16
raises,4,16,1,16
hopes,4,16,1,16
regarded,4,16,1,16
soared,4,16,1,16
dropped,4,16,1,16
consulting,4,16,1,16
shaking,4,16,1,16
heard,4,16,2,16
recommends,4,16,1,16
productions,4,16,2,16
affect,4,16,2,16
meant,4,16,1,16
tragedy,4,16,1,16
phone,4,16,1,16
dan,4,16,1,16
sing,4,16,1,16
switch,4,16,2,16
german,4,16,1,16
desk,4,16,1,16
comedy,4,16,1,16
gene,4,16,1,16
commitment,4,16,1,16
removed,4,16,2,16
poland,4,16,1,16
search,4,16,1,16
hours,4,16,1,16
somehow,4,16,2,16
boarding,4,16,0,16
plans,4,16,1,16
tip,4,16,1,16
sound,4,16,1,16
worker,4,16,1,16
fate,4,16,1,16
operation,4,16,2,16
garden,4,16,1,16
present,4,16,2,16
woman,4,16,3,16
does,4,16,2,16
issue,4,16,2,16
check,4,16,2,16
stock,4,16,2,16
front,4,16,2,16
straight,4,16,1,16
view,4,16,2,16
tracks,4,16,2,16
village,4,16,2,16
manage,4,16,2,16
live,4,16,1,16
lost,4,16,2,16
failed,4,16,1,16
false,4,16,2,16
waiting,4,16,2,16
kitchen,4,16,1,16
women,4,16,3,16
should,4,16,2,16
symbol,4,16,2,16
la,4,16,3,16
french,4,16,2,16
fence,4,16,0,16
climb,4,16,0,16
meanwhile,4,16,0,16
spreads,4,16,0,16
infant,4,16,0,16
planted,4,16,0,16
ray,4,16,1,16
up,4,16,1,16
showdown,4,16,0,16
wire,4,16,0,16
monster,4,16,1,16
poison,4,16,0,16
revenge,4,16,1,16
outing,4,16,0,16
1985,4,16,0,16
grape,4,16,0,16
cousin,4,16,1,16
pine,4,16,1,16
brick,4,16,1,16
trees,4,16,1,16
turn,4,16,1,16
mint,4,16,1,16
cranberry,4,16,1,16
soap,4,16,1,16
flowers,4,16,1,16
songs,4,16,1,16
himself,4,16,1,16
devil,4,16,1,16
dig,4,16,1,16
signed,4,16,0,16
particular,4,16,1,16
hog,4,16,1,16
roots,4,16,1,16
though,4,16,2,16
family,4,16,1,16
texas,4,16,2,16
by,4,16,2,16
did,4,16,2,16
man,4,16,2,16
runs,4,16,2,16
ben,4,16,0,16
lift,4,16,0,16
onto,4,16,1,16
of,4,16,3,16
container,4,16,1,16
to,4,16,2,16
used,4,16,2,16
jordan,4,16,0,16
roof,4,16,0,16
taylor,4,16,0,16
cheryl,4,16,0,16
damaged,4,16,0,16
rescue,4,16,0,16
huge,4,16,0,16
chris,4,16,0,16
basket,4,16,1,16
spears,4,16,0,16
station,4,16,1,16
overhead,4,16,0,16
were,4,16,2,16
positioned,4,16,0,16
injured,4,16,1,16
thomas,4,16,1,16
susan,4,16,0,16
robot,4,16,1,16
coordinator,4,16,0,16
cable,4,16,0,16
suspended,4,16,2,16
hatch,4,16,0,16
rope,4,16,0,16
pile,4,16,1,16
mobile,4,16,0,16
city,4,16,2,16
73,4,16,0,16
height,4,16,1,16
collided,4,16,0,16
causing,4,16,2,16
flock,4,16,1,16
holes,4,16,0,16
69,4,16,1,16
vice,4,16,1,16
help,4,16,1,16
fancy,4,16,1,16
street,4,16,1,16
slow,4,16,1,16
space,4,16,1,16
friend,4,16,1,16
transport,4,16,1,16
costumes,4,16,1,16
slammed,4,16,1,16
colleague,4,16,1,16
require,4,16,0,16
compete,4,16,1,16
200,4,16,2,16
67,4,16,0,16
happened,4,16,0,16
most,4,16,2,16
40,4,16,1,16
even,4,16,2,16
district,4,16,1,16
around,4,16,0,16
day,4,16,2,16
chose,4,16,1,16
repairs,4,16,1,16
counsel,4,16,0,16
oregon,4,16,1,16
sight,4,16,1,16
struck,4,16,1,16
alan,4,16,1,16
warehouse,4,16,1,16
international,4,16,1,16
founder,4,16,0,16
hatched,4,16,0,16
58,4,16,0,16
asset,4,16,0,16
motion,4,16,0,16
hampered,4,16,0,16
ore,4,16,0,16
destined,4,16,1,16
photographer,4,16,1,16
took,4,16,1,16
directed,4,16,1,16
track,4,16,1,16
engine,4,16,1,16
flag,4,16,1,16
factory,4,16,1,16
window,4,16,1,16
par,4,16,0,16
frank,4,16,0,16
1999,4,16,0,16
russell,4,16,0,16
plucked,4,16,0,16
rarest,4,16,0,16
col,4,16,0,16
deaths,4,16,0,16
unloaded,4,16,0,16
charlie,4,16,0,16
logo,4,16,0,16
supplier,4,16,0,16
76,4,16,1,16
plastic,4,16,1,16
empty,4,16,1,16
submerged,4,16,0,16
episode,4,16,1,16
pga,4,16,0,16
summoned,4,16,0,16
tourists,4,16,1,16
blocked,4,16,1,16
dispatched,4,16,0,16
beleaguered,4,16,0,16
staff,4,16,1,16
acknowledged,4,16,0,16
war,4,16,1,16
conservation,4,16,1,16
history,4,16,1,16
focus,4,16,1,16
film,4,16,1,16
begin,4,16,1,16
afternoon,4,16,1,16
ships,4,16,0,16
putting,4,16,2,16
university,4,16,2,16
other,4,16,1,16
each,4,16,3,16
keep,4,16,1,16
kennedy,4,16,1,16
technical,4,16,0,16
adam,4,16,1,16
hearing,4,16,0,16
carrier,4,16,1,16
kilogram,4,16,0,16
justin,4,16,1,16
ferry,4,16,0,16
64,4,16,1,16
rebuild,4,16,0,16
dusty,4,16,1,16
1978,4,16,1,16
contacted,4,16,1,16
st,4,16,1,16
device,4,16,1,16
petition,4,16,0,16
weighs,4,16,1,16
forth,4,16,1,16
hovering,4,16,0,16
hide,4,16,0,16
boats,4,16,1,16
pointed,4,16,1,16
richard,4,16,1,16
now,4,16,1,16
helped,4,16,1,16
jump,4,16,1,16
don,4,16,1,16
filming,4,16,1,16
dumped,4,16,1,16
teacher,4,16,1,16
66,4,16,1,16
christopher,4,16,0,16
masters,4,16,0,16
struggled,4,16,0,16
look,4,16,3,16
six,4,16,2,16
why,4,16,2,16
national,4,16,2,16
described,4,16,2,16
twice,4,16,2,16
recently,4,16,2,16
lead,4,16,2,16
served,4,16,2,16
michael,4,16,2,16
bad,4,16,1,16
replace,4,16,1,16
county,4,16,1,16
iron,4,16,0,16
moore,4,16,1,16
larry,4,16,1,16
miller,4,16,1,16
ll,4,16,1,16
leaving,4,16,2,16
reach,4,16,1,16
laid,4,16,0,16
cost,4,16,1,16
gop,4,16,1,16
scenes,4,16,1,16
committed,4,16,1,16
identified,4,16,2,16
hurt,4,16,1,16
scheduled,4,16,1,16
survivor,4,16,0,16
rob,4,16,1,16
shipping,4,16,0,16
scrap,4,16,1,16
donated,4,16,1,16
reputation,4,16,1,16
subsidies,4,16,0,16
submitted,4,16,1,16
debate,4,16,1,16
evening,4,16,1,16
shock,4,16,0,16
girlfriend,4,16,1,16
consumers,4,16,1,16
bride,4,16,0,16
observation,4,16,1,16
waters,4,16,0,16
wallace,4,16,1,16
backs,4,16,0,16
mitchell,4,16,1,16
billy,4,16,1,16
advantage,4,16,0,16
ordering,4,16,0,16
byrd,4,16,1,16
17th,4,16,0,16
services,4,16,0,16
sen,4,16,0,16
journalist,4,16,0,16
province,4,16,0,16
champion,4,16,0,16
argued,4,16,0,16
aug,4,16,0,16
speaking,4,16,0,16
soldiers,4,16,0,16
withdrew,4,16,0,16
allegedly,4,16,0,16
political,4,16,1,16
how,4,16,2,16
process,4,16,3,16
feed,4,16,1,16
general,4,16,2,16
ready,4,16,2,16
edged,4,16,1,16
base,4,16,2,16
outside,4,16,2,16
20th,4,16,1,16
force,4,16,1,16
rolled,4,16,2,16
video,4,16,2,16
recovered,4,16,1,16
2008,4,16,1,16
strike,4,16,2,16
bed,4,16,2,16
murphy,4,16,1,16
wake,4,16,1,16
41,4,16,2,16
350,4,16,1,16
london,4,16,1,16
danger,4,16,1,16
resulting,4,16,2,16
specifically,4,16,1,16
comes,4,16,1,16
sister,4,16,2,16
fired,4,16,1,16
read,4,16,1,16
stewart,4,16,1,16
halted,4,16,1,16
argues,4,16,0,16
steven,4,16,0,16
recycled,4,16,0,16
protesting,4,16,1,16
belonged,4,16,0,16
alarming,4,16,0,16
elder,4,16,0,16
clues,4,16,0,16
colonel,4,16,0,16
ellen,4,16,1,16
outgoing,4,16,1,16
thank,4,16,0,16
spoke,4,16,1,16
170,4,16,0,16
controls,4,16,1,16
prop,4,16,0,16
privately,4,16,1,16
walters,4,16,1,16
ruin,4,16,0,16
folk,4,16,1,16
worlds,4,16,0,16
worried,4,16,1,16
deliberate,4,16,1,16
seats,4,16,0,16
greenpeace,4,16,0,16
governor,4,16,1,16
writer,4,16,1,16
singer,4,16,0,16
sees,4,16,1,16
wrap,4,16,1,16
sunshine,4,16,1,16
punched,4,16,0,16
verge,4,16,0,16
robinson,4,16,0,16
roads,4,16,1,16
45,4,16,2,16
chinese,4,16,2,16
sets,4,16,2,16
far,4,16,1,16
weeks,4,16,2,16
returning,4,16,2,16
noticed,4,16,2,16
address,4,16,1,16
sits,4,16,2,16
architect,4,16,1,16
hair,4,16,1,16
gotten,4,16,1,16
express,4,16,1,16
administration,4,16,1,16
growth,4,16,1,16
plan,4,16,1,16
patrick,4,16,1,16
orleans,4,16,1,16
2003,4,16,1,16
1980,4,16,2,16
quarter,4,16,1,16
determine,4,16,2,16
investors,4,16,1,16
mix,4,16,2,16
methods,4,16,1,16
neighbor,4,16,2,16
neighbors,4,16,1,16
via,4,16,1,16
varieties,4,16,1,16
ranch,4,16,1,16
kept,4,16,1,16
controversy,4,16,2,16
managed,4,16,1,16
civil,4,16,1,16
celebrity,4,16,1,16
kick,4,16,1,16
latest,4,16,1,16
cow,4,16,1,16
edge,4,16,2,16
england,4,16,1,16
howard,4,16,1,16
sit,4,16,2,16
answer,4,16,2,16
anne,4,16,2,16
stars,4,16,1,16
visiting,4,16,2,16
done,4,16,3,16
marsh,4,16,1,16
preserves,4,16,1,16
rejected,4,16,1,16
mascot,4,16,1,16
pensions,4,16,0,16
host,4,16,1,16
glad,4,16,1,16
regulatory,4,16,1,16
severe,4,16,0,16
gilded,4,16,0,16
region,4,16,0,16
pumped,4,16,1,16
panama,4,16,1,16
promoted,4,16,1,16
paired,4,16,0,16
rocky,4,16,0,16
mouse,4,16,0,16
heat,4,16,1,16
paving,4,16,0,16
rail,4,16,1,16
rests,4,16,1,16
knock,4,16,0,16
pedestrians,4,16,0,16
knee,4,16,1,16
ravaged,4,16,0,16
plug,4,16,1,16
heels,4,16,0,16
rushing,4,16,0,16
patrol,4,16,1,16
jerry,4,16,1,16
gang,4,16,0,16
coverage,4,16,1,16
cousins,4,16,0,16
council,4,16,1,16
defendant,4,16,1,16
dating,4,16,1,16
dad,4,16,1,16
throw,4,16,1,16
collaboration,4,16,0,16
closely,4,16,0,16
complaints,4,16,0,16
text,4,16,1,16
corners,4,16,1,16
ted,4,16,1,16
confronted,4,16,1,16
conditioned,4,16,0,16
succession,4,16,1,16
substantial,4,16,1,16
spent,4,16,1,16
spraying,4,16,0,16
elements,4,16,1,16
estate,4,16,1,16
strapped,4,16,0,16
devices,4,16,0,16
describing,4,16,1,16
descent,4,16,1,16
discussion,4,16,0,16
draped,4,16,0,16
diversity,4,16,0,16
distraction,4,16,0,16
cheered,4,16,0,16
alternate,4,16,0,16
albany,4,16,1,16
agree,4,16,1,16
washed,4,16,1,16
weigh,4,16,1,16
woodland,4,16,0,16
1989,4,16,0,16
115,4,16,0,16
59,4,16,1,16
cancer,4,16,1,16
cambodia,4,16,1,16
unfair,4,16,1,16
ballpark,4,16,0,16
charming,4,16,0,16
benefits,4,16,1,16
visual,4,16,1,16
barriers,4,16,1,16
brien,4,16,1,16
brand,4,16,1,16
boyfriend,4,16,1,16
vessels,4,16,0,16
firing,4,16,1,16
smashing,4,16,0,16
function,4,16,0,16
extreme,4,16,0,16
shipment,4,16,0,16
forgotten,4,16,1,16
simultaneously,4,16,1,16
skirt,4,16,1,16
pop,4,16,3,16
focusing,4,16,1,16
bullet,4,16,1,16
union,4,16,1,16
dream,4,16,1,16
widely,4,16,1,16
georgia,4,16,1,16
seventh,4,16,1,16
artist,4,16,1,16
documented,4,16,0,16
dollars,4,16,2,16
previous,4,16,2,16
crab,4,16,1,16
bobby,4,16,1,16
italian,4,16,1,16
nose,4,16,1,16
respect,4,16,2,16
attracted,4,16,1,16
die,4,16,1,16
viewed,4,16,1,16
surrounded,4,16,2,16
53,4,16,1,16
800,4,16,1,16
filled,4,16,2,16
perform,4,16,1,16
match,4,16,1,16
hop,4,16,1,16
finance,4,16,1,16
sought,4,16,1,16
commenting,4,16,1,16
traditional,4,16,1,16
throughout,4,16,1,16
sometimes,4,16,2,16
heavily,4,16,1,16
convention,4,16,2,16
amount,4,16,2,16
powered,4,16,0,16
ranked,4,16,1,16
portion,4,16,1,16
affairs,4,16,1,16
remain,4,16,2,16
memory,4,16,0,16
catalyst,4,16,1,16
clinging,4,16,0,16
tone,4,16,1,16
migrate,4,16,0,16
situated,4,16,0,16
woody,4,16,1,16
medicare,4,16,0,16
masks,4,16,1,16
checks,4,16,1,16
330,4,16,0,16
gates,4,16,0,16
phase,4,16,0,16
christian,4,16,0,16
citizens,4,16,0,16
gained,4,16,0,16
accelerate,4,16,1,16
firmly,4,16,1,16
1959,4,16,0,16
yield,4,16,1,16
bounced,4,16,1,16
wedge,4,16,1,16
processes,4,16,1,16
nerves,4,16,0,16
beings,4,16,0,16
blaze,4,16,0,16
simulate,4,16,0,16
bulk,4,16,1,16
unearthed,4,16,1,16
motor,4,16,0,16
gig,4,16,0,16
simmer,4,16,0,16
excessive,4,16,0,16
tearing,4,16,0,16
sufficient,4,16,1,16
costa,4,16,0,16
dot,4,16,0,16
humorous,4,16,0,16
contained,4,16,1,16
stopping,4,16,0,16
disturbed,4,16,1,16
convenient,4,16,0,16
enable,4,16,1,16
contribute,4,16,1,16
resisted,4,16,1,16
imposing,4,16,1,16
crucial,4,16,1,16
sweden,4,16,0,16
kitty,4,16,0,16
restrictions,4,16,1,16
crashes,4,16,0,16
duke,4,16,1,16
gritty,4,16,1,16
exposure,4,16,1,16
dialogue,4,16,1,16
strategies,4,16,0,16
helmet,4,16,1,16
thwart,4,16,1,16
fats,4,16,1,16
helen,4,16,1,16
internal,4,16,0,16
soften,4,16,1,16
dipped,4,16,0,16
evaluation,4,16,1,16
renewal,4,16,0,16
enterprises,4,16,1,16
consistently,4,16,0,16
consisted,4,16,1,16
stylish,4,16,0,16
disrupted,4,16,1,16
inserted,4,16,1,16
dominated,4,16,1,16
aol,4,16,0,16
preferred,4,16,2,16
prevailed,4,16,1,16
ok,4,16,2,16
stored,4,16,2,16
opted,4,16,2,16
hint,4,16,1,16
account,4,16,2,16
sale,4,16,1,16
harder,4,16,2,16
heated,4,16,2,16
existence,4,16,1,16
scattered,4,16,1,16
sorts,4,16,1,16
heavier,4,16,1,16
photo,4,16,0,16
rounds,4,16,2,16
dwindling,4,16,1,16
alert,4,16,1,16
hoped,4,16,1,16
steaks,4,16,1,16
drinks,4,16,1,16
wonders,4,16,1,16
flip,4,16,1,16
quarters,4,16,1,16
cows,4,16,1,16
