context,n_pos,total_pos,n_neg,total_neg
tired,29,109,43,109
patty,29,109,7,109
wished,29,109,37,109
move,29,109,48,109
eventually,29,109,65,109
let,29,109,52,109
devastated,29,109,25,109
sleeps,29,109,13,109
knows,29,109,46,109
boys,29,109,23,109
funny,29,109,31,109
weird,29,109,25,109
grocery,29,109,28,109
briefly,29,109,41,109
future,29,109,63,109
faces,29,109,63,109
arrives,29,109,34,109
friendship,29,109,48,109
ticket,29,109,39,109
speak,29,109,47,109
bath,29,109,18,109
midnight,29,109,15,109
joins,29,109,41,109
word,29,109,34,109
robinson,29,109,32,109
filmed,29,109,20,109
busy,29,109,38,109
anyone,29,109,52,109
tragedy,29,109,35,109
upstairs,29,109,19,109
shows,29,109,47,109
lu,29,109,31,109
winner,29,109,43,109
november,29,109,58,109
events,29,109,44,109
train,29,109,35,109
piano,29,109,22,109
lots,29,109,36,109
park,29,109,39,109
table,29,109,23,109
questions,29,109,63,109
addressed,29,109,40,109
hui,29,109,19,109
1986,29,109,44,109
extra,29,109,34,109
naturally,29,109,29,109
rarely,29,109,53,109
cool,29,109,32,109
discussing,29,109,25,109
affection,29,109,31,109
sings,29,109,22,109
spokeswoman,29,109,25,109
grew,29,109,37,109
hear,29,109,46,109
chose,29,109,70,109
ears,29,109,26,109
taste,29,109,44,109
ordinary,29,109,28,109
nose,29,109,35,109
treat,29,109,34,109
whatever,29,109,37,109
showing,29,109,62,109
welfare,29,109,36,109
twins,29,109,29,109
appearances,29,109,43,109
precious,29,109,15,109
anyway,29,109,27,109
waved,29,109,43,109
occasions,29,109,48,109
2007,29,109,54,109
various,29,109,59,109
common,29,109,52,109
easter,29,109,24,109
plight,29,109,28,109
cheering,29,109,28,109
blanket,29,109,33,109
embarrassment,29,109,42,109
lit,29,109,14,109
gently,29,109,22,109
monroe,29,109,11,109
90s,29,109,34,109
packed,29,109,60,109
1962,29,109,36,109
recovered,29,109,36,109
known,29,109,56,109
popular,29,109,52,109
interview,29,109,60,109
chicago,29,109,36,109
baker,29,109,61,109
sunday,29,109,63,109
65,29,109,42,109
presented,29,109,73,109
92,29,109,21,109
1964,29,109,23,109
diet,29,109,19,109
na,29,109,28,109
attached,29,109,23,109
died,29,109,31,109
otherwise,29,109,28,109
version,29,109,41,109
nothing,29,109,50,109
growing,29,109,32,109
low,29,109,40,109
representing,29,109,41,109
sun,29,109,41,109
bound,29,109,47,109
feeding,29,109,21,109
sharp,29,109,32,109
step,29,109,40,109
lovers,29,109,17,109
magic,29,109,28,109
700,29,109,34,109
mixed,29,109,29,109
maya,28,109,6,109
delicate,28,109,13,109
become,28,109,55,109
tan,28,109,31,109
hart,28,109,15,109
directed,28,109,47,109
stood,28,109,48,109
wheelchair,28,109,34,109
furious,28,109,10,109
chorus,28,109,12,109
greeted,28,109,45,109
1950s,28,109,23,109
notes,28,109,67,109
37,28,109,42,109
announced,28,109,70,109
number,28,109,57,109
stop,28,109,53,109
making,28,109,63,109
wei,28,109,27,109
harper,28,109,26,109
horrible,28,109,26,109
depressed,28,109,23,109
chan,28,109,9,109
registered,28,109,47,109
tight,28,109,31,109
snapped,28,109,43,109
fingers,28,109,26,109
burst,28,109,40,109
summoned,28,109,52,109
reveals,28,109,31,109
tragic,28,109,17,109
guess,28,109,38,109
coffee,28,109,26,109
usual,28,109,35,109
explaining,28,109,54,109
december,28,109,64,109
1980,28,109,46,109
definitely,28,109,39,109
repeatedly,28,109,53,109
size,28,109,33,109
preparing,28,109,64,109
singer,28,109,21,109
phone,28,109,29,109
visiting,28,109,37,109
were,28,109,65,109
another,28,109,63,109
beth,28,109,12,109
sentenced,28,109,32,109
abortion,28,109,17,109
along,28,109,49,109
pay,28,109,33,109
21,28,109,48,109
shared,28,109,35,109
even,28,109,56,109
fiancee,28,109,17,109
16,28,109,42,109
spent,28,109,51,109
relationships,28,109,27,109
allison,28,109,27,109
sons,28,109,18,109
13,28,109,42,109
cat,28,109,24,109
29,28,109,57,109
paying,28,109,39,109
complaint,28,109,33,109
borrowed,28,109,41,109
dropped,28,109,52,109
scene,28,109,41,109
single,28,109,21,109
31,28,109,49,109
15,28,109,69,109
separated,28,109,22,109
unable,28,109,42,109
residence,28,109,44,109
39,28,109,45,109
dying,28,109,33,109
how,28,109,61,109
troubles,28,109,35,109
glass,28,109,17,109
committed,28,109,55,109
thanksgiving,28,109,21,109
survived,28,109,10,109
behind,28,109,58,109
flight,28,109,13,109
rent,28,109,12,109
trouble,28,109,56,109
sexual,28,109,23,109
disappearance,28,109,19,109
ve,28,109,51,109
torres,28,109,38,109
hug,28,109,22,109
quite,28,109,38,109
accepted,28,109,57,109
moving,28,109,65,109
suburban,28,109,11,109
received,28,109,55,109
hanging,28,109,39,109
stewart,28,109,44,109
shy,28,109,24,109
complaining,28,109,38,109
jeans,28,109,10,109
suburb,28,109,34,109
zhang,28,109,23,109
describing,28,109,48,109
nine,28,109,52,109
except,28,109,47,109
tucker,28,109,23,109
video,28,109,20,109
ran,28,109,50,109
july,28,109,65,109
mid,28,109,68,109
clothing,28,109,33,109
undergo,28,109,24,109
laurie,28,109,22,109
began,28,109,75,109
desperately,28,109,27,109
whenever,28,109,43,109
legal,28,109,40,109
script,28,109,29,109
virginia,28,109,36,109
ate,28,109,28,109
newspapers,28,109,41,109
via,28,109,45,109
spears,28,109,19,109
baltimore,28,109,33,109
embarrassed,28,109,37,109
slightly,28,109,37,109
keep,28,109,33,109
personality,28,109,22,109
running,28,109,60,109
fed,28,109,32,109
parade,28,109,42,109
wonders,28,109,40,109
these,28,109,54,109
enough,28,109,66,109
september,28,109,55,109
climbed,28,109,30,109
fame,28,109,35,109
problems,28,109,53,109
suffered,28,109,44,109
poems,28,109,29,109
hour,28,109,48,109
1993,28,109,58,109
cho,28,109,18,109
write,28,109,51,109
bit,28,109,20,109
wise,28,109,35,109
attention,28,109,47,109
investigating,28,109,43,109
skating,28,109,12,109
scared,28,109,22,109
surrounding,28,109,46,109
mile,28,109,29,109
locked,28,109,30,109
surely,28,109,34,109
send,28,109,52,109
exactly,28,109,49,109
greet,28,109,42,109
ready,28,109,46,109
especially,28,109,64,109
proudly,28,109,31,109
notice,28,109,51,109
manila,28,109,25,109
hearing,28,109,58,109
hong,28,109,35,109
rodham,28,109,3,109
receiving,28,109,53,109
reached,28,109,67,109
due,28,109,65,109
rain,28,109,11,109
nashville,28,109,25,109
haunted,28,109,24,109
breathing,28,109,23,109
cards,28,109,36,109
contained,28,109,46,109
rural,28,109,23,109
uncomfortable,28,109,46,109
instructed,28,109,31,109
pressed,28,109,53,109
afford,28,109,27,109
silence,28,109,18,109
obvious,28,109,48,109
confirming,28,109,31,109
deaf,28,109,26,109
bread,28,109,17,109
fever,28,109,21,109
grief,28,109,27,109
switch,28,109,33,109
pleasure,28,109,34,109
pages,28,109,40,109
blame,28,109,59,109
worst,28,109,38,109
hbo,28,109,30,109
working,28,109,38,109
mini,28,109,13,109
cry,28,109,28,109
kong,28,109,41,109
production,28,109,36,109
56,28,109,47,109
already,28,109,80,109
unusual,28,109,40,109
sense,28,109,52,109
santa,28,109,42,109
opens,28,109,32,109
donated,28,109,37,109
opening,28,109,51,109
feminist,28,109,14,109
somehow,28,109,39,109
pin,28,109,30,109
minute,28,109,17,109
manages,28,109,34,109
exact,28,109,40,109
smoke,28,109,41,109
producing,28,109,33,109
cook,28,109,19,109
hungry,28,109,19,109
carried,28,109,63,109
md,28,109,25,109
meaning,28,109,31,109
managed,28,109,54,109
among,28,109,62,109
will,28,109,70,109
continued,28,109,67,109
worry,28,109,37,109
carefully,28,109,31,109
price,28,109,47,109
limited,28,109,49,109
direct,28,109,43,109
bent,28,109,35,109
mysterious,28,109,23,109
novel,28,109,15,109
funeral,28,109,28,109
expressed,28,109,60,109
escape,28,109,25,109
southern,28,109,35,109
hard,28,109,63,109
battle,28,109,51,109
dancers,27,109,20,109
dream,27,109,37,109
feet,27,109,52,109
becoming,27,109,61,109
performing,27,109,38,109
native,27,109,52,109
full,27,109,56,109
second,27,109,55,109
1950,27,109,26,109
perform,27,109,32,109
image,27,109,30,109
until,27,109,51,109
depicts,27,109,20,109
1952,27,109,38,109
pants,27,109,17,109
fiery,27,109,8,109
formidable,27,109,35,109
honored,27,109,51,109
relatives,27,109,28,109
1991,27,109,59,109
double,27,109,28,109
brings,27,109,44,109
hands,27,109,61,109
wardrobe,27,109,6,109
psychological,27,109,18,109
disease,27,109,9,109
moss,27,109,27,109
christie,27,109,38,109
21st,27,109,52,109
1954,27,109,23,109
miracle,27,109,28,109
habit,27,109,16,109
henderson,27,109,34,109
actual,27,109,40,109
false,27,109,33,109
personally,27,109,58,109
exclusive,27,109,31,109
constantly,27,109,34,109
deeply,27,109,56,109
mix,27,109,33,109
wound,27,109,55,109
ambitious,27,109,34,109
stunned,27,109,44,109
murder,27,109,29,109
an,27,109,53,109
allegedly,27,109,34,109
testified,27,109,34,109
years,27,109,67,109
left,27,109,59,109
arranged,27,109,39,109
walked,27,109,45,109
throat,27,109,39,109
guilty,27,109,31,109
diaz,27,109,40,109
brooklyn,27,109,45,109
rage,27,109,16,109
started,27,109,56,109
described,27,109,48,109
flew,27,109,44,109
lee,27,109,40,109
cooked,27,109,10,109
accident,27,109,33,109
megan,27,109,15,109
queens,27,109,36,109
since,27,109,85,109
jones,27,109,54,109
tuesday,27,109,79,109
polish,27,109,19,109
33,27,109,53,109
van,27,109,57,109
asleep,27,109,27,109
claims,27,109,56,109
hospital,27,109,34,109
arm,27,109,35,109
victims,27,109,39,109
early,27,109,62,109
couch,27,109,28,109
jan,27,109,41,109
giving,27,109,52,109
every,27,109,54,109
hillary,27,109,3,109
murphy,27,109,51,109
village,27,109,30,109
owned,27,109,53,109
remembers,27,109,27,109
reports,27,109,67,109
chased,27,109,30,109
coming,27,109,70,109
green,27,109,49,109
unemployed,27,109,19,109
allowed,27,109,62,109
46,27,109,46,109
plea,27,109,36,109
involves,27,109,47,109
sees,27,109,43,109
20s,27,109,16,109
passed,27,109,47,109
searching,27,109,42,109
travelling,27,109,31,109
suspicious,27,109,31,109
accompanying,27,109,48,109
ever,27,109,62,109
kicked,27,109,33,109
donnell,27,109,33,109
alive,27,109,42,109
denied,27,109,43,109
neither,27,109,45,109
returning,27,109,50,109
irish,27,109,26,109
34,27,109,36,109
watches,27,109,37,109
stands,27,109,62,109
published,27,109,56,109
inappropriate,27,109,24,109
traced,27,109,21,109
taped,27,109,32,109
distance,27,109,45,109
mississippi,27,109,39,109
although,27,109,68,109
attendant,27,109,11,109
kansas,27,109,41,109
runner,27,109,44,109
awaiting,27,109,41,109
problem,27,109,61,109
agreed,27,109,68,109
bottle,27,109,30,109
hawaii,27,109,37,109
trips,27,109,23,109
referred,27,109,58,109
cheered,27,109,39,109
feb,27,109,56,109
publicly,27,109,40,109
lois,27,109,10,109
regarding,27,109,43,109
insists,27,109,57,109
drops,27,109,28,109
hunt,27,109,6,109
runs,27,109,54,109
wang,27,109,33,109
wondered,27,109,51,109
griffith,27,109,40,109
cousins,27,109,11,109
praying,27,109,24,109
planning,27,109,49,109
expected,27,109,63,109
cash,27,109,41,109
mum,27,109,5,109
unaware,27,109,31,109
proper,27,109,34,109
jump,27,109,47,109
snow,27,109,12,109
repeated,27,109,61,109
rough,27,109,35,109
string,27,109,38,109
block,27,109,57,109
seek,27,109,46,109
critical,27,109,50,109
event,27,109,47,109
destiny,27,109,16,109
snake,27,109,17,109
cares,27,109,30,109
shanghai,27,109,34,109
statements,27,109,45,109
weight,27,109,43,109
controversy,27,109,41,109
column,27,109,22,109
route,27,109,34,109
handle,27,109,58,109
clean,27,109,34,109
drawn,27,109,57,109
starr,27,109,35,109
producers,27,109,22,109
certificate,27,109,22,109
arlington,27,109,38,109
mercedes,27,109,33,109
everyday,27,109,29,109
cracked,27,109,29,109
disabled,27,109,31,109
residents,27,109,55,109
empty,27,109,38,109
swing,27,109,44,109
ng,27,109,5,109
celebrities,27,109,27,109
stone,27,109,28,109
honor,27,109,40,109
41,27,109,34,109
such,27,109,47,109
adaptation,27,109,18,109
50,27,109,70,109
secrets,27,109,33,109
biography,27,109,31,109
honoring,27,109,34,109
totally,27,109,42,109
74,27,109,43,109
faced,27,109,50,109
fitting,27,109,19,109
particularly,27,109,55,109
miles,27,109,48,109
colored,27,109,19,109
handing,27,109,52,109
broad,27,109,36,109
fully,27,109,32,109
displayed,27,109,59,109
em,27,109,29,109
odds,27,109,41,109
revived,27,109,43,109
serve,27,109,39,109
expensive,27,109,32,109
should,27,109,58,109
recipes,27,109,16,109
longer,27,109,66,109
hat,27,109,35,109
effect,27,109,33,109
distant,27,109,31,109
replied,27,109,36,109
rice,27,109,46,109
80,27,109,63,109
resident,27,109,45,109
am,27,109,55,109
journey,27,109,37,109
search,27,109,44,109
babies,27,109,17,109
drop,27,109,41,109
guest,26,109,33,109
celebrated,26,109,44,109
reigning,26,109,15,109
depicted,26,109,21,109
1940s,26,109,41,109
italian,26,109,41,109
grow,26,109,43,109
greenwich,26,109,29,109
lessons,26,109,34,109
preferred,26,109,36,109
lines,26,109,39,109
quietly,26,109,47,109
carriage,26,109,9,109
toni,26,109,19,109
choices,26,109,40,109
slapped,26,109,21,109
waves,26,109,36,109
productions,26,109,14,109
thriller,26,109,28,109
blessed,26,109,29,109
harlem,26,109,37,109
cope,26,109,39,109
bathroom,26,109,30,109
awkward,26,109,21,109
courage,26,109,32,109
avenue,26,109,29,109
emerges,26,109,11,109
psychologist,26,109,31,109
reception,26,109,26,109
1960,26,109,40,109
shoe,26,109,31,109
nonetheless,26,109,42,109
collar,26,109,41,109
restored,26,109,53,109
feelings,26,109,39,109
forgotten,26,109,36,109
prefer,26,109,40,109
68,26,109,52,109
hang,26,109,46,109
complex,26,109,20,109
downtown,26,109,40,109
somewhat,26,109,43,109
2003,26,109,50,109
desire,26,109,51,109
fifth,26,109,51,109
remained,26,109,19,109
raping,26,109,5,109
identified,26,109,34,109
cousin,26,109,28,109
broke,26,109,46,109
engaged,26,109,43,109
waitress,26,109,6,109
knife,26,109,37,109
loses,26,109,32,109
driving,26,109,39,109
lara,26,109,4,109
no,26,109,73,109
talked,26,109,42,109
accidentally,26,109,24,109
if,26,109,60,109
strangled,26,109,15,109
detectives,26,109,25,109
shortly,26,109,40,109
neck,26,109,39,109
returned,26,109,54,109
monday,26,109,68,109
without,26,109,76,109
may,26,109,69,109
connection,26,109,45,109
teenager,26,109,35,109
several,26,109,77,109
angeles,26,109,42,109
gifts,26,109,25,109
serious,26,109,60,109
stays,26,109,19,109
whether,26,109,61,109
helped,26,109,60,109
brown,26,109,65,109
client,26,109,44,109
written,26,109,55,109
contact,26,109,43,109
riding,26,109,30,109
crash,26,109,30,109
deaths,26,109,33,109
beverly,26,109,26,109
seriously,26,109,45,109
chang,26,109,25,109
head,26,109,60,109
interviewed,26,109,47,109
ask,26,109,42,109
held,26,109,58,109
belonged,26,109,37,109
abandoned,26,109,47,109
past,26,109,68,109
beat,26,109,46,109
joined,26,109,69,109
diary,26,109,4,109
14,26,109,36,109
wong,26,109,24,109
english,26,109,34,109
escort,26,109,25,109
fox,26,109,20,109
clerk,26,109,19,109
african,26,109,43,109
card,26,109,51,109
wednesday,26,109,68,109
miller,26,109,53,109
details,26,109,42,109
catholic,26,109,14,109
teens,26,109,42,109
courtroom,26,109,35,109
mentioned,26,109,33,109
neighborhood,26,109,36,109
treated,26,109,47,109
feel,26,109,54,109
hall,26,109,53,109
protect,26,109,60,109
buying,26,109,48,109
wait,26,109,41,109
insisted,26,109,63,109
open,26,109,61,109
florida,26,109,60,109
interrupted,26,109,27,109
seeks,26,109,41,109
2005,26,109,64,109
orleans,26,109,43,109
desert,26,109,31,109
knocked,26,109,31,109
raced,26,109,35,109
caused,26,109,41,109
bike,26,109,34,109
west,26,109,55,109
believe,26,109,41,109
france,26,109,61,109
instead,26,109,52,109
twice,26,109,56,109
theft,26,109,33,109
possibly,26,109,66,109
breakfast,26,109,26,109
berlin,26,109,48,109
therapist,26,109,18,109
brooks,26,109,50,109
unfortunately,26,109,54,109
rivera,26,109,38,109
remains,26,109,51,109
sometimes,26,109,57,109
rumors,26,109,36,109
flesh,26,109,20,109
1981,26,109,51,109
complain,26,109,20,109
hell,26,109,24,109
pa,26,109,39,109
outraged,26,109,30,109
uses,26,109,29,109
holding,26,109,52,109
yes,26,109,32,109
road,26,109,66,109
however,26,109,69,109
shaking,26,109,49,109
frequent,26,109,53,109
safe,26,109,50,109
rushed,26,109,45,109
couples,26,109,14,109
hills,26,109,47,109
1984,26,109,28,109
fare,26,109,18,109
albany,26,109,41,109
needed,26,109,60,109
perry,26,109,55,109
lay,26,109,42,109
produced,26,109,40,109
vivian,26,109,12,109
highlight,26,109,29,109
cookie,26,109,15,109
dates,26,109,45,109
therapy,26,109,23,109
agrees,26,109,57,109
copy,26,109,56,109
simple,26,109,46,109
wept,26,109,22,109
mtv,26,109,20,109
knees,26,109,17,109
publicized,26,109,46,109
realizes,26,109,27,109
chronicle,26,109,41,109
blog,26,109,44,109
crowded,26,109,37,109
forcing,26,109,34,109
recording,26,109,51,109
publication,26,109,37,109
plenty,26,109,66,109
understood,26,109,59,109
wake,26,109,51,109
gao,26,109,6,109
hatred,26,109,14,109
verdict,26,109,36,109
indicating,26,109,55,109
waste,26,109,46,109
tends,26,109,24,109
apology,26,109,30,109
survivors,26,109,22,109
privacy,26,109,41,109
proceedings,26,109,49,109
southwest,26,109,37,109
shed,26,109,36,109
blown,26,109,48,109
section,26,109,43,109
spell,26,109,30,109
express,26,109,61,109
numerous,26,109,64,109
credits,26,109,42,109
51,26,109,49,109
48,26,109,51,109
43,26,109,57,109
chen,26,109,32,109
seems,26,109,42,109
guests,26,109,17,109
sparked,26,109,49,109
appealing,26,109,36,109
adopted,26,109,17,109
66,26,109,39,109
88,26,109,37,109
middle,26,109,34,109
plus,26,109,43,109
1944,26,109,27,109
pat,26,109,39,109
mighty,26,109,40,109
72,26,109,42,109
suffers,26,109,29,109
surprisingly,26,109,40,109
82,26,109,46,109
behalf,26,109,46,109
suggests,26,109,28,109
underwent,26,109,37,109
change,26,109,52,109
stepped,26,109,57,109
popularity,26,109,39,109
di,26,109,14,109
remark,26,109,50,109
practically,26,109,25,109
hundreds,26,109,59,109
cancel,26,109,39,109
breath,26,109,43,109
expression,26,109,36,109
doe,26,109,8,109
awaited,26,109,45,109
our,26,109,45,109
hello,26,109,24,109
mere,26,109,15,109
owns,26,109,59,109
traditional,26,109,53,109
today,26,109,62,109
servant,26,109,19,109
saving,26,109,35,109
period,26,109,48,109
assured,26,109,47,109
alone,26,109,40,109
hold,26,109,68,109
further,26,109,54,109
sends,26,109,35,109
protecting,26,109,21,109
careful,26,109,54,109
right,26,109,63,109
numbers,26,109,50,109
big,26,109,41,109
appears,26,109,21,109
truth,26,109,51,109
sympathetic,26,109,23,109
thick,26,109,19,109
ways,26,109,44,109
opera,25,109,13,109
artist,25,109,39,109
kind,25,109,55,109
slim,25,109,23,109
depicting,25,109,28,109
patron,25,109,24,109
afterward,25,109,49,109
manner,25,109,39,109
bears,25,109,37,109
shoulder,25,109,34,109
pose,25,109,23,109
feature,25,109,38,109
win,25,109,51,109
spotted,25,109,30,109
view,25,109,55,109
250,25,109,65,109
media,25,109,44,109
basket,25,109,34,109
assaulting,25,109,12,109
bone,25,109,38,109
stuffed,25,109,13,109
detail,25,109,35,109
pack,25,109,46,109
saga,25,109,21,109
concluded,25,109,57,109
causes,25,109,25,109
89,25,109,41,109
yellow,25,109,36,109
shaped,25,109,29,109
pale,25,109,33,109
bare,25,109,31,109
spencer,25,109,26,109
suits,25,109,19,109
gallery,25,109,41,109
missed,25,109,45,109
successfully,25,109,37,109
79,25,109,41,109
cutting,25,109,56,109
orange,25,109,26,109
shadow,25,109,62,109
influence,25,109,57,109
comfortable,25,109,55,109
hudson,25,109,48,109
subsequently,25,109,52,109
struggling,25,109,39,109
remarkable,25,109,46,109
display,25,109,56,109
striking,25,109,45,109
pulling,25,109,48,109
acts,25,109,65,109
pointing,25,109,54,109
surprised,25,109,69,109
killing,25,109,26,109
fatally,25,109,29,109
000,25,109,72,109
accused,25,109,45,109
killed,25,109,40,109
charged,25,109,36,109
phillips,25,109,35,109
investigators,25,109,37,109
angry,25,109,41,109
gibson,25,109,33,109
