pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('warm', 'strap')",neg,0.0,32.0,0.0,0.0,0.0,26.5,5.5,0.0,636.0
"('warm', 'idea')",neg,3.5,41.5,3.5,0.0,0.0,33.5,8.0,0.0,1459.5
"('warm', 'problem')",neg,1.5,31.0,1.5,0.0,0.0,25.0,6.0,0.0,1182.5
"('black', 'magpie')",pos,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,98.0
"('black', 'pit')",pos,1.0,23.5,0.0,1.0,0.0,20.0,3.5,0.0,545.5
"('black', 'hose')",pos,2.0,33.0,1.0,1.0,0.0,26.0,7.0,0.0,468.0
"('black', 'calf')",pos,0.0,9.25,0.0,0.0,0.0,8.25,1.0,0.0,197.0
"('black', 'sheep')",pos,2.0,8.5,1.0,1.0,0.0,6.75,1.75,0.0,252.75
"('black', 'market')",pos,2.0,20.5,1.0,1.0,0.0,18.5,2.0,0.0,764.0
"('black', 'night')",pos,1.5,31.5,0.5,1.0,0.0,24.0,7.5,0.0,856.0
"('black', 'pig')",pos,1.0,25.5,0.0,1.0,0.0,20.0,5.5,0.0,592.0
"('black', 'cherry')",pos,2.0,28.5,1.0,1.0,0.0,25.666666666666668,2.8333333333333335,0.0,629.3333333333334
"('black', 'glass')",pos,2.0,40.333333333333336,1.0,1.0,0.0,33.333333333333336,7.0,0.0,634.0
"('black', 'cow')",pos,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,87.25
"('black', 'dog')",pos,2.0,35.333333333333336,1.0,1.0,0.0,28.666666666666668,6.666666666666667,0.0,866.3333333333334
"('black', 'pelican')",pos,1.0,11.0,1.0,0.0,0.0,10.0,1.0,0.0,259.25
"('black', 'bear')",pos,1.0,7.75,1.0,0.0,0.0,6.0,1.75,0.0,217.25
"('black', 'cat')",pos,2.0,31.0,1.0,1.0,0.0,25.0,6.0,0.0,656.8
"('black', 'hair')",pos,2.0,26.0,1.0,1.0,0.0,20.0,6.0,0.0,575.0
"('black', 'beetle')",pos,1.0,11.25,1.0,0.0,0.0,7.25,4.0,0.0,295.0
"('black', 'lizard')",pos,2.0,20.0,1.0,1.0,0.0,16.75,3.25,0.0,354.25
"('black', 'coal')",pos,1.0,25.5,0.0,1.0,0.0,20.0,5.5,0.0,471.0
"('black', 'zebra')",pos,1.0,12.0,1.0,0.0,0.0,11.25,0.75,0.0,220.0
"('black', 'crow')",pos,1.25,4.5,1.0,0.25,0.0,4.0,0.5,0.0,123.75
"('black', 'insect')",pos,1.0,10.333333333333334,0.0,1.0,0.0,7.666666666666667,2.6666666666666665,0.0,310.6666666666667
"('black', 'oven')",pos,1.0,18.5,0.0,1.0,0.0,11.5,7.0,0.0,124.5
"('black', 'eye')",pos,1.0,29.5,1.0,0.0,0.0,24.0,5.5,0.0,750.0
"('black', 'penguin')",pos,1.0,11.0,1.0,0.0,0.0,9.25,1.75,0.0,332.0
"('black', 'owl')",pos,1.0,10.0,0.0,1.0,0.0,9.25,0.75,0.0,294.0
"('black', 'rhino')",pos,1.0,6.25,1.0,0.0,0.0,5.75,0.5,0.0,364.75
"('black', 'dress')",pos,2.0,30.5,1.0,1.0,0.0,25.5,5.0,0.0,587.0
"('black', 'bat')",pos,0.0,14.25,0.0,0.0,0.0,10.25,4.0,0.0,511.5
"('black', 'truffle')",pos,1.0,14.25,1.0,0.0,0.0,13.75,0.5,0.0,298.25
"('black', 'crypt')",pos,0.0,12.0,0.0,0.0,0.0,11.0,1.0,0.0,269.0
"('black', 'miner')",pos,1.0,7.5,0.0,1.0,0.0,4.0,3.5,0.0,180.5
"('black', 'civet')",pos,0.0,3.25,0.0,0.0,0.0,3.25,0.0,0.0,64.0
"('black', 'snake')",pos,1.75,29.75,1.0,0.75,0.0,26.0,3.75,0.0,575.75
"('black', 'aubergine')",pos,2.0,6.2,1.0,1.0,0.0,4.2,2.0,0.0,62.4
"('black', 'gorilla')",pos,0.0,14.25,0.0,0.0,0.0,12.25,2.0,0.0,420.0
"('black', 'rat')",pos,0.0,17.0,0.0,0.0,0.0,13.75,3.25,0.0,432.75
"('black', 'skunk')",pos,1.0,12.5,1.0,0.0,0.0,9.5,3.0,0.0,240.75
"('black', 'recorder')",pos,1.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0,79.0
"('black', 'crocodile')",pos,0.0,8.75,0.0,0.0,0.0,7.25,1.5,0.0,303.25
"('black', 'opossum')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.5
"('black', 'cloud')",pos,2.0,28.0,1.0,1.0,0.0,22.5,5.5,0.0,566.5
"('black', 'jean')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0
"('black', 'cockroach')",pos,1.0,9.666666666666666,1.0,0.0,0.0,8.666666666666666,1.0,0.0,236.66666666666666
"('black', 'tyre')",pos,0.0,15.5,0.0,0.0,0.0,12.5,3.0,0.0,334.5
"('black', 'nightmare')",pos,0.5,23.5,0.5,0.0,0.0,19.0,4.5,0.0,688.5
"('black', 'pot')",pos,1.0,12.25,0.0,1.0,0.0,9.0,3.25,0.0,129.5
"('black', 'bird')",pos,0.42857142857142855,12.0,0.0,0.42857142857142855,0.0,10.857142857142858,1.1428571428571428,0.0,318.57142857142856
"('black', 'monkey')",pos,1.25,18.25,1.0,0.25,0.0,17.25,1.0,0.0,585.0
"('black', 'raccoon')",pos,0.4,16.2,0.4,0.0,0.0,14.2,2.0,0.0,268.4
"('black', 'football')",pos,0.5,13.5,0.5,0.0,0.0,11.5,2.0,0.0,762.0
"('black', 'suit')",pos,1.0,24.0,1.0,0.0,0.0,20.333333333333332,3.6666666666666665,0.0,565.3333333333334
"('black', 'blackboard')",pos,0.0,13.5,0.0,0.0,0.0,12.5,1.0,0.0,282.5
"('black', 'raisin')",pos,0.0,11.0,0.0,0.0,0.0,9.5,1.5,0.0,265.5
"('black', 'pupil')",pos,2.0,10.5,1.0,1.0,0.0,7.5,3.0,0.0,562.0
"('black', 'leopard')",pos,2.0,19.2,1.0,1.0,0.0,15.8,3.4,0.0,334.6
"('black', 'parka')",pos,2.0,11.0,1.0,1.0,0.0,9.0,2.0,0.0,167.0
"('black', 'starling')",pos,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,110.75
"('black', 'car')",pos,1.3333333333333333,32.666666666666664,0.3333333333333333,1.0,0.0,27.666666666666668,5.0,0.0,842.3333333333334
"('black', 'tar')",pos,1.0,8.0,1.0,0.0,0.0,6.333333333333333,1.6666666666666667,0.0,49.666666666666664
"('black', 'gown')",pos,1.0,17.0,1.0,0.0,0.0,16.0,1.0,0.0,273.0
"('black', 'olive')",pos,1.6666666666666667,24.333333333333332,0.8333333333333334,0.8333333333333334,0.0,19.166666666666668,5.166666666666667,0.0,288.8333333333333
"('black', 'coffee')",pos,1.8333333333333333,38.166666666666664,0.8333333333333334,1.0,0.0,32.166666666666664,6.0,0.0,775.6666666666666
"('black', 'umbrella')",pos,1.0,19.0,1.0,0.0,0.0,17.0,2.0,0.0,518.5
"('black', 'bra')",pos,2.0,9.0,1.0,1.0,0.0,6.0,3.0,0.0,109.0
"('black', 'balloon')",pos,1.3333333333333333,22.0,0.3333333333333333,1.0,0.0,18.0,4.0,0.0,615.0
"('black', 'rabbit')",pos,1.0,25.0,1.0,0.0,0.0,19.833333333333332,5.166666666666667,0.0,549.0
"('black', 'weasel')",pos,0.0,10.5,0.0,0.0,0.0,7.5,3.0,0.0,222.25
"('black', 'lantern')",pos,1.0,20.5,0.0,1.0,0.0,16.0,4.5,0.0,337.0
"('black', 'sky')",pos,2.0,38.0,1.0,1.0,0.0,31.0,7.0,0.0,818.5
"('black', 'woodpecker')",pos,1.25,3.75,0.25,1.0,0.0,2.75,1.0,0.0,119.0
"('black', 'hornet')",pos,0.0,3.6666666666666665,0.0,0.0,0.0,2.6666666666666665,1.0,0.0,104.33333333333333
"('black', 'pea')",pos,1.0,27.5,1.0,0.0,0.0,23.333333333333332,4.166666666666667,0.0,416.5
"('black', 'grape')",pos,0.0,23.5,0.0,0.0,0.0,20.0,3.5,0.0,578.1666666666666
"('black', 'paint')",pos,2.0,39.0,1.0,1.0,0.0,33.333333333333336,5.666666666666667,0.0,731.3333333333334
"('black', 'mussel')",pos,1.0,7.75,1.0,0.0,0.0,7.0,0.75,0.0,143.5
"('black', 'ring')",pos,1.0,27.5,0.0,1.0,0.0,23.5,4.0,0.0,817.0
"('black', 'stocking')",pos,1.0,29.0,1.0,0.0,0.0,26.0,3.0,0.0,367.0
"('black', 'human')",pos,0.0,10.0,0.0,0.0,0.0,7.25,2.75,0.0,392.0
"('black', 'lime')",neg,0.16666666666666666,5.166666666666667,0.0,0.16666666666666666,0.0,4.0,1.1666666666666667,0.0,56.833333333333336
"('black', 'pansy')",neg,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,81.33333333333333
"('black', 'tomato')",neg,0.0,9.0,0.0,0.0,0.0,5.6,3.4,0.0,204.2
"('black', 'weed')",neg,0.0,20.666666666666668,0.0,0.0,0.0,17.666666666666668,3.0,0.0,540.6666666666666
"('black', 'corn')",neg,0.0,6.166666666666667,0.0,0.0,0.0,2.8333333333333335,3.3333333333333335,0.0,183.5
"('black', 'ladybird')",neg,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,18.0
"('black', 'butter')",neg,0.0,5.333333333333333,0.0,0.0,0.0,2.0,3.3333333333333335,0.0,63.0
"('black', 'fox')",neg,0.0,5.2,0.0,0.0,0.0,4.8,0.4,0.0,417.6
"('black', 'ketchup')",neg,0.0,11.0,0.0,0.0,0.0,8.5,2.5,0.0,173.0
"('black', 'onion')",neg,0.0,6.8,0.0,0.0,0.0,4.2,2.6,0.0,94.8
"('black', 'lion')",neg,0.0,13.25,0.0,0.0,0.0,12.5,0.75,0.0,487.75
"('black', 'sand')",neg,0.5,27.0,0.0,0.5,0.0,24.0,3.0,0.0,507.0
"('black', 'lark')",neg,0.0,11.5,0.0,0.0,0.0,9.75,1.75,0.0,308.75
"('black', 'beet')",neg,0.2,5.4,0.0,0.2,0.0,3.0,2.4,0.0,182.2
"('black', 'raspberry')",neg,1.0,9.166666666666666,1.0,0.0,0.0,6.666666666666667,2.5,0.0,169.33333333333334
"('black', 'peacock')",neg,0.25,19.0,0.25,0.0,0.0,16.75,2.25,0.0,395.0
"('black', 'sun')",neg,1.0,9.5,0.0,1.0,0.0,4.5,5.0,0.0,207.5
"('black', 'cucumber')",neg,0.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0,169.2
"('black', 'alligator')",neg,1.8,24.4,0.8,1.0,0.0,20.6,3.8,0.0,483.8
"('black', 'radish')",neg,0.4,4.6,0.4,0.0,0.0,2.6,2.0,0.0,93.8
"('black', 'apple')",neg,0.0,9.4,0.0,0.0,0.0,7.4,2.0,0.0,483.4
"('black', 'rain')",neg,0.5,11.5,0.0,0.5,0.0,7.5,4.0,0.0,446.0
"('black', 'honey')",neg,0.0,22.0,0.0,0.0,0.0,17.0,5.0,0.0,435.3333333333333
"('black', 'supermarket')",neg,1.0,11.0,0.0,1.0,0.0,10.0,1.0,0.0,296.5
"('black', 'heart')",neg,0.0,16.5,0.0,0.0,0.0,11.5,5.0,0.0,751.25
"('black', 'pear')",neg,0.0,4.4,0.0,0.0,0.0,3.2,1.2,0.0,115.4
"('black', 'dolphin')",neg,0.0,5.2,0.0,0.0,0.0,4.6,0.6,0.0,227.8
"('black', 'avocado')",neg,0.0,10.0,0.0,0.0,0.0,7.2,2.8,0.0,175.0
"('black', 'fir')",neg,0.25,6.5,0.0,0.25,0.0,5.5,1.0,0.0,186.75
"('black', 'wine')",neg,0.0,16.666666666666668,0.0,0.0,0.0,12.666666666666666,4.0,0.0,669.6666666666666
"('black', 'pyramid')",neg,0.5,9.0,0.0,0.5,0.0,8.5,0.5,0.0,213.0
"('black', 'frog')",neg,0.0,15.666666666666666,0.0,0.0,0.0,13.333333333333334,2.3333333333333335,0.0,332.6666666666667
"('black', 'lobster')",neg,0.25,19.75,0.0,0.25,0.0,16.0,3.75,0.0,392.5
"('black', 'giraffe')",neg,1.25,8.5,0.25,1.0,0.0,8.5,0.0,0.0,239.75
"('black', 'cider')",neg,0.3333333333333333,8.0,0.0,0.3333333333333333,0.0,5.333333333333333,2.6666666666666665,0.0,148.66666666666666
"('black', 'parrot')",neg,0.0,17.5,0.0,0.0,0.0,15.75,1.75,0.0,400.5
"('black', 'jade')",neg,0.0,21.0,0.0,0.0,0.0,18.0,3.0,0.0,297.5
"('black', 'milk')",neg,0.0,14.666666666666666,0.0,0.0,0.0,11.666666666666666,3.0,0.0,357.6666666666667
"('black', 'buttercup')",neg,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,61.333333333333336
"('black', 'brick')",neg,1.0,19.5,0.0,1.0,0.0,16.5,3.0,0.0,349.5
"('black', 'rice')",neg,0.0,2.0,0.0,0.0,0.0,0.25,1.75,0.0,110.5
"('black', 'flower')",neg,0.5,23.25,0.0,0.5,0.0,22.0,1.25,0.0,515.25
"('black', 'bottle')",neg,0.3333333333333333,21.0,0.0,0.3333333333333333,0.0,17.666666666666668,3.3333333333333335,0.0,421.3333333333333
"('black', 'gherkin')",neg,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.333333333333332
"('black', 'carnation')",neg,0.0,4.666666666666667,0.0,0.0,0.0,4.666666666666667,0.0,0.0,124.66666666666667
"('red', 'chameleon')",pos,0.0,8.75,0.0,0.0,0.0,5.75,3.0,0.0,280.0
"('red', 'tomato')",pos,1.0,24.4,1.0,0.0,0.0,23.2,1.2,0.0,417.8
"('red', 'berry')",pos,0.0,10.75,0.0,0.0,0.0,9.75,1.0,0.0,314.25
"('red', 'fox')",pos,0.0,16.8,0.0,0.0,0.0,16.4,0.4,0.0,679.8
"('red', 'cherry')",pos,1.0,48.166666666666664,1.0,0.0,0.0,44.833333333333336,3.3333333333333335,0.0,759.6666666666666
"('red', 'glass')",pos,0.3333333333333333,55.666666666666664,0.3333333333333333,0.0,0.0,50.333333333333336,5.333333333333333,0.0,825.6666666666666
"('red', 'ginger')",pos,0.25,18.5,0.25,0.0,0.0,17.75,0.75,0.0,278.25
"('red', 'leafs')",pos,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,34.5
"('red', 'vegetable')",pos,0.0,38.2,0.0,0.0,0.0,34.8,3.4,0.0,831.4
"('red', 'fern')",pos,1.0,18.666666666666668,1.0,0.0,0.0,16.666666666666668,2.0,0.0,304.3333333333333
"('red', 'lentil')",pos,1.0,9.833333333333334,1.0,0.0,0.0,9.833333333333334,0.0,0.0,98.0
"('red', 'vinegar')",pos,1.0,12.333333333333334,1.0,0.0,0.0,12.0,0.3333333333333333,0.0,96.33333333333333
"('red', 'apple')",pos,0.0,26.0,0.0,0.0,0.0,24.6,1.4,0.0,780.6
"('red', 'bus')",pos,0.0,47.0,0.0,0.0,0.0,44.25,2.75,0.0,1240.5
"('red', 'hair')",pos,1.0,43.333333333333336,1.0,0.0,0.0,37.333333333333336,6.0,0.0,660.3333333333334
"('red', 'marinade')",pos,0.0,19.0,0.0,0.0,0.0,18.0,1.0,0.0,181.0
"('red', 'wine')",pos,1.0,41.0,1.0,0.0,0.0,38.666666666666664,2.3333333333333335,0.0,936.6666666666666
"('red', 'oven')",pos,0.0,19.5,0.0,0.0,0.0,17.5,2.0,0.0,178.0
"('red', 'juice')",pos,0.0,10.666666666666666,0.0,0.0,0.0,10.666666666666666,0.0,0.0,110.0
"('red', 'carnation')",pos,1.0,10.333333333333334,1.0,0.0,0.0,8.333333333333334,2.0,0.0,140.33333333333334
"('red', 'lip')",pos,0.0,25.0,0.0,0.0,0.0,21.0,4.0,0.0,424.0
"('red', 'beetroot')",pos,0.8,2.2,0.8,0.0,0.0,2.2,0.0,0.0,44.8
"('red', 'robin')",pos,0.25,11.5,0.25,0.0,0.0,10.5,1.0,0.0,329.75
"('red', 'blackberry')",pos,0.0,16.2,0.0,0.0,0.0,16.2,0.0,0.0,517.2
"('red', 'dress')",pos,1.0,43.5,1.0,0.0,0.0,39.0,4.5,0.0,752.5
"('red', 'mango')",pos,0.4,30.8,0.4,0.0,0.0,27.8,3.0,0.0,532.2
"('red', 'dogwood')",pos,1.0,11.75,1.0,0.0,0.0,9.5,2.25,0.0,212.75
"('red', 'miner')",pos,0.0,11.0,0.0,0.0,0.0,9.5,1.5,0.0,388.0
"('red', 'raspberry')",pos,0.8333333333333334,30.833333333333332,0.8333333333333334,0.0,0.0,27.833333333333332,3.0,0.0,249.33333333333334
"('red', 'anger')",pos,0.5,21.0,0.5,0.0,0.0,18.5,2.5,0.0,649.0
"('red', 'rhubarb')",pos,1.0,16.2,1.0,0.0,0.0,14.8,1.4,0.0,207.0
"('red', 'flame')",pos,1.0,37.0,1.0,0.0,0.0,31.5,5.5,0.0,507.5
"('red', 'strawberry')",pos,0.0,10.6,0.0,0.0,0.0,10.6,0.0,0.0,224.4
"('red', 'aubergine')",pos,0.0,11.0,0.0,0.0,0.0,9.0,2.0,0.0,66.8
"('red', 'pomegranate')",pos,0.8,18.6,0.8,0.0,0.0,15.6,3.0,0.0,213.6
"('red', 'rooster')",pos,1.0,22.5,1.0,0.0,0.0,20.5,2.0,0.0,362.75
"('red', 'lobster')",pos,1.0,40.5,1.0,0.0,0.0,37.75,2.75,0.0,604.5
"('red', 'clothing')",pos,0.0,55.5,0.0,0.0,0.0,51.5,4.0,0.0,1085.5
"('red', 'recorder')",pos,0.0,9.5,0.0,0.0,0.0,9.5,0.0,0.0,189.5
"('red', 'cabbage')",pos,1.0,33.833333333333336,1.0,0.0,0.0,31.5,2.3333333333333335,0.0,403.0
"('red', 'currant')",pos,1.0,17.6,1.0,0.0,0.0,17.6,0.0,0.0,84.0
"('red', 'squirrel')",pos,1.0,25.0,1.0,0.0,0.0,25.0,0.0,0.0,545.6
"('red', 'brick')",pos,1.0,44.5,1.0,0.0,0.0,40.0,4.5,0.0,776.5
"('red', 'cake')",pos,0.0,33.666666666666664,0.0,0.0,0.0,31.666666666666668,2.0,0.0,505.3333333333333
"('red', 'flower')",pos,1.0,55.75,1.0,0.0,0.0,51.25,4.5,0.0,917.75
"('red', 'shallot')",pos,0.8,9.6,0.8,0.0,0.0,8.6,1.0,0.0,65.4
"('red', 'apricot')",pos,0.8,24.4,0.8,0.0,0.0,22.4,2.0,0.0,204.6
"('red', 'pot')",pos,0.0,15.75,0.0,0.0,0.0,14.5,1.25,0.0,179.0
"('red', 'ambulance')",pos,1.0,49.666666666666664,1.0,0.0,0.0,47.666666666666664,2.0,0.0,1134.3333333333333
"('red', 'candy')",pos,1.0,53.0,1.0,0.0,0.0,47.5,5.5,0.0,884.5
"('red', 'syrup')",pos,0.0,13.5,0.0,0.0,0.0,12.5,1.0,0.0,137.0
"('red', 'football')",pos,0.0,27.5,0.0,0.0,0.0,26.5,1.0,0.0,1015.5
"('red', 'ruby')",pos,1.0,16.666666666666668,1.0,0.0,0.0,14.0,2.6666666666666665,0.0,261.3333333333333
"('red', 'jam')",pos,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,461.0
"('red', 'beet')",pos,1.0,12.4,1.0,0.0,0.0,8.6,3.8,0.0,267.4
"('red', 'nectarine')",pos,0.4,8.0,0.4,0.0,0.0,7.4,0.6,0.0,56.6
"('red', 'pepper')",pos,1.0,23.8,1.0,0.0,0.0,22.2,1.6,0.0,211.2
"('red', 'ant')",pos,1.0,23.0,1.0,0.0,0.0,21.333333333333332,1.6666666666666667,0.0,554.3333333333334
"('red', 'car')",pos,0.0,60.666666666666664,0.0,0.0,0.0,57.666666666666664,3.0,0.0,1432.6666666666667
"('red', 'melon')",pos,0.4,25.4,0.4,0.0,0.0,22.6,2.8,0.0,342.2
"('red', 'fruit')",pos,0.3333333333333333,46.0,0.3333333333333333,0.0,0.0,43.333333333333336,2.6666666666666665,0.0,937.0
"('red', 'lipstick')",pos,1.0,35.0,1.0,0.0,0.0,31.5,3.5,0.0,469.0
"('red', 'balloon')",pos,1.0,42.333333333333336,1.0,0.0,0.0,39.0,3.3333333333333335,0.0,1051.3333333333333
"('red', 'crab')",pos,0.0,19.0,0.0,0.0,0.0,18.75,0.25,0.0,400.75
"('red', 'ink')",pos,1.0,29.0,1.0,0.0,0.0,26.0,3.0,0.0,618.5
"('red', 'pansy')",pos,0.0,4.666666666666667,0.0,0.0,0.0,3.6666666666666665,1.0,0.0,93.66666666666667
"('red', 'ladybird')",pos,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,14.333333333333334
"('red', 'jeep')",pos,0.0,34.0,0.0,0.0,0.0,31.0,3.0,0.0,754.3333333333334
"('red', 'spice')",pos,0.3333333333333333,34.0,0.3333333333333333,0.0,0.0,30.333333333333332,3.6666666666666665,0.0,478.6666666666667
"('red', 'onion')",pos,1.0,17.0,1.0,0.0,0.0,15.4,1.6,0.0,194.2
"('red', 'tongue')",pos,0.0,11.5,0.0,0.0,0.0,9.0,2.5,0.0,240.25
"('red', 'allspice')",pos,0.25,4.0,0.25,0.0,0.0,4.0,0.0,0.0,32.75
"('red', 'geranium')",pos,1.0,18.333333333333332,1.0,0.0,0.0,16.333333333333332,2.0,0.0,99.0
"('red', 'barn')",pos,1.0,42.666666666666664,1.0,0.0,0.0,38.333333333333336,4.333333333333333,0.0,642.6666666666666
"('red', 'radish')",pos,0.6,10.2,0.6,0.0,0.0,8.2,2.0,0.0,124.6
"('red', 'heart')",pos,0.25,39.0,0.25,0.0,0.0,36.5,2.5,0.0,1106.5
"('red', 'grape')",pos,1.0,31.166666666666668,1.0,0.0,0.0,27.666666666666668,3.5,0.0,636.6666666666666
"('red', 'paint')",pos,1.0,63.333333333333336,1.0,0.0,0.0,58.666666666666664,4.666666666666667,0.0,1028.6666666666667
"('red', 'sauce')",pos,1.0,18.5,1.0,0.0,0.0,18.0,0.5,0.0,179.0
"('red', 'ring')",pos,0.0,47.0,0.0,0.0,0.0,43.5,3.5,0.0,1135.0
"('red', 'couch')",pos,0.3333333333333333,37.666666666666664,0.3333333333333333,0.0,0.0,34.666666666666664,3.0,0.0,738.3333333333334
"('red', 'vine')",pos,0.6666666666666666,32.0,0.6666666666666666,0.0,0.0,29.666666666666668,2.3333333333333335,0.0,547.3333333333334
"('red', 'wand')",pos,0.0,13.0,0.0,0.0,0.0,12.666666666666666,0.3333333333333333,0.0,229.33333333333334
"('red', 'chutney')",pos,0.0,11.5,0.0,0.0,0.0,11.5,0.0,0.0,130.5
"('red', 'watermelon')",pos,1.0,31.6,1.0,0.0,0.0,28.2,3.4,0.0,504.6
"('red', 'clarinet')",pos,0.0,7.5,0.0,0.0,0.0,7.5,0.0,0.0,189.5
"('red', 'peony')",pos,0.0,10.666666666666666,0.0,0.0,0.0,9.333333333333334,1.3333333333333333,0.0,166.33333333333334
"('red', 'magpie')",neg,0.0,3.75,0.0,0.0,0.0,3.75,0.0,0.0,98.0
"('red', 'lime')",neg,0.0,20.666666666666668,0.0,0.0,0.0,18.833333333333332,1.8333333333333333,0.0,152.66666666666666
"('red', 'pit')",neg,0.0,30.0,0.0,0.0,0.0,28.0,2.0,0.0,799.5
"('red', 'eye')",neg,0.0,34.5,0.0,0.0,0.0,30.5,4.0,0.0,994.5
"('red', 'grapefruit')",neg,1.0,16.0,1.0,0.0,0.0,16.0,0.0,0.0,409.4
"('red', 'guava')",neg,0.0,10.8,0.0,0.0,0.0,10.8,0.0,0.0,127.6
"('red', 'potato')",neg,0.0,25.8,0.0,0.0,0.0,24.6,1.2,0.0,487.2
"('red', 'weed')",neg,0.0,29.666666666666668,0.0,0.0,0.0,28.666666666666668,1.0,0.0,801.0
"('red', 'chocolate')",neg,0.0,28.666666666666668,0.0,0.0,0.0,27.333333333333332,1.3333333333333333,0.0,468.3333333333333
"('red', 'artichoke')",neg,0.0,8.4,0.0,0.0,0.0,8.4,0.0,0.0,167.0
"('red', 'garlic')",neg,0.0,11.25,0.0,0.0,0.0,10.5,0.75,0.0,101.5
"('red', 'chive')",neg,0.0,4.333333333333333,0.0,0.0,0.0,3.3333333333333335,1.0,0.0,62.333333333333336
"('red', 'night')",neg,0.0,39.5,0.0,0.0,0.0,38.0,1.5,0.0,1263.5
"('red', 'spinach')",neg,0.0,16.6,0.0,0.0,0.0,14.4,2.2,0.0,419.8
"('red', 'cinnamon')",neg,0.0,13.75,0.0,0.0,0.0,12.25,1.5,0.0,139.0
"('red', 'truffle')",neg,0.0,12.75,0.0,0.0,0.0,12.5,0.25,0.0,344.0
"('red', 'lark')",neg,0.0,15.5,0.0,0.0,0.0,13.75,1.75,0.0,365.5
"('red', 'crypt')",neg,0.0,14.0,0.0,0.0,0.0,13.0,1.0,0.0,346.0
"('red', 'yogurt')",neg,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,339.5
"('red', 'cheetah')",neg,0.0,7.25,0.0,0.0,0.0,6.75,0.5,0.0,267.5
"('red', 'blackboard')",neg,0.0,16.0,0.0,0.0,0.0,14.0,2.0,0.0,340.0
"('red', 'broccoli')",neg,0.0,13.6,0.0,0.0,0.0,12.8,0.8,0.0,295.0
"('red', 'peanut')",neg,0.0,5.25,0.0,0.0,0.0,5.25,0.0,0.0,88.75
"('red', 'blueberry')",neg,0.0,23.0,0.0,0.0,0.0,21.0,2.0,0.0,308.6
"('red', 'water')",neg,0.0,50.5,0.0,0.0,0.0,49.0,1.5,0.0,1166.75
"('red', 'dog')",neg,0.16666666666666666,56.333333333333336,0.16666666666666666,0.0,0.0,53.833333333333336,2.5,0.0,1083.0
"('red', 'raisin')",neg,0.0,13.25,0.0,0.0,0.0,12.0,1.25,0.0,189.25
"('red', 'cat')",neg,0.0,37.166666666666664,0.0,0.0,0.0,34.833333333333336,2.3333333333333335,0.0,607.5
"('red', 'honey')",neg,0.0,45.666666666666664,0.0,0.0,0.0,43.0,2.6666666666666665,0.0,706.3333333333334
"('red', 'fenugreek')",neg,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,31.25
"('red', 'lemon')",neg,0.0,11.4,0.0,0.0,0.0,10.8,0.6,0.0,88.0
"('red', 'sycamore')",neg,0.0,11.0,0.0,0.0,0.0,10.0,1.0,0.0,270.5
"('red', 'wheat')",neg,0.0,8.25,0.0,0.0,0.0,7.75,0.5,0.0,542.25
"('red', 'tiger')",neg,0.0,10.5,0.0,0.0,0.0,9.75,0.75,0.0,297.0
"('red', 'gorilla')",neg,0.0,17.75,0.0,0.0,0.0,16.25,1.5,0.0,465.0
"('red', 'chicken')",neg,0.0,28.4,0.0,0.0,0.0,27.0,1.4,0.0,579.0
"('red', 'avocado')",neg,0.0,22.6,0.0,0.0,0.0,20.4,2.2,0.0,333.0
"('red', 'fear')",neg,0.0,39.0,0.0,0.0,0.0,38.0,1.0,0.0,1133.0
"('red', 'shiitake')",neg,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,33.0
"('red', 'cilantro')",neg,0.0,6.5,0.0,0.0,0.0,6.5,0.0,0.0,69.5
"('red', 'cereal')",neg,0.0,24.75,0.0,0.0,0.0,23.75,1.0,0.0,629.25
"('red', 'egg')",neg,0.0,10.666666666666666,0.0,0.0,0.0,10.333333333333334,0.3333333333333333,0.0,325.0
"('red', 'hazelnut')",neg,0.0,7.25,0.0,0.0,0.0,7.25,0.0,0.0,126.25
"('red', 'vanilla')",neg,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,201.5
"('red', 'quesadilla')",neg,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,74.5
"('red', 'crow')",neg,0.0,12.0,0.0,0.0,0.0,11.75,0.25,0.0,231.5
