context,n_pos,total_pos,n_neg,total_neg
ambiguity,1,3,1,3
palatable,1,3,1,3
heads,1,3,1,3
pediatricians,1,3,1,3
regime,1,3,1,3
definite,1,3,1,3
genius,1,3,1,3
lions,1,3,1,3
broker,1,3,1,3
defining,1,3,1,3
diluting,1,3,1,3
spencer,1,3,1,3
clogs,1,3,1,3
adhd,1,3,1,3
bobby,1,3,1,3
doonesbury,1,3,1,3
approve,1,3,1,3
recollections,1,3,1,3
doctored,1,3,1,3
excerpt,1,3,1,3
alleging,1,3,1,3
reimbursement,1,3,1,3
supplying,1,3,1,3
occasions,1,3,1,3
agreeable,1,3,1,3
adage,1,3,1,3
diving,1,3,1,3
upping,1,3,0,3
crafts,1,3,1,3
barcelona,1,3,1,3
morality,1,3,1,3
interior,1,3,1,3
hardcore,1,3,1,3
ames,1,3,1,3
anguish,1,3,1,3
lloyd,1,3,1,3
secondhand,1,3,1,3
senior,1,3,1,3
giambi,1,3,1,3
harold,1,3,1,3
scoring,1,3,1,3
insight,1,3,1,3
dolphins,1,3,1,3
visited,1,3,1,3
halls,1,3,1,3
promoters,1,3,1,3
accompanies,1,3,1,3
cute,1,3,1,3
scotland,1,3,1,3
olson,1,3,1,3
soreness,1,3,1,3
disney,1,3,1,3
degeneration,1,3,1,3
baker,1,3,1,3
slashing,1,3,1,3
manual,1,3,1,3
ahead,1,3,1,3
thrill,1,3,1,3
ankle,1,3,1,3
exhilarating,1,3,1,3
detachment,1,3,1,3
wind,1,3,1,3
strap,1,3,1,3
supernatural,1,3,1,3
sweetened,1,3,1,3
tremors,1,3,1,3
scanning,1,3,1,3
scandal,1,3,1,3
authoritarian,1,3,1,3
consisting,1,3,1,3
pilgrimage,1,3,1,3
cyclosporine,1,3,1,3
react,1,3,1,3
blowing,1,3,1,3
theatrical,1,3,1,3
baht,1,3,1,3
magnified,1,3,1,3
settling,1,3,1,3
override,1,3,1,3
orthodoxy,1,3,1,3
greenhouse,1,3,1,3
drives,1,3,1,3
disbelief,1,3,1,3
billy,1,3,1,3
weighed,1,3,1,3
solemn,1,3,1,3
cjd,1,3,1,3
diseased,1,3,1,3
proliferation,1,3,1,3
christian,1,3,1,3
tapie,1,3,1,3
policymakers,1,3,1,3
pigs,1,3,1,3
antonio,1,3,1,3
dirt,1,3,1,3
expose,1,3,1,3
heartening,1,3,1,3
luxurious,1,3,1,3
memoir,1,3,1,3
amid,1,3,1,3
ammonia,1,3,1,3
muscular,1,3,1,3
refrigerated,1,3,1,3
secured,1,3,1,3
guest,1,3,1,3
guests,1,3,1,3
revision,1,3,1,3
lilly,1,3,1,3
writers,1,3,1,3
carpenter,1,3,1,3
musharraf,1,3,1,3
priced,1,3,5,3
exception,1,3,5,3
institute,1,3,5,3
increasingly,1,3,5,3
warnings,1,3,5,3
sept,1,3,4,3
literature,1,3,5,3
link,1,3,5,3
practitioners,1,3,5,3
concert,1,3,2,3
volume,1,3,2,3
culinary,1,3,2,3
jargon,1,3,2,3
detergent,1,3,2,3
parties,1,3,2,3
carriers,1,3,2,3
134,1,3,2,3
membership,1,3,2,3
japanese,1,3,2,3
carpet,1,3,2,3
jean,1,3,2,3
traders,1,3,2,3
invited,1,3,2,3
israel,1,3,2,3
admittedly,1,3,2,3
curative,1,3,2,3
session,1,3,2,3
meltdown,1,3,2,3
conceded,1,3,2,3
wacky,1,3,2,3
accountability,1,3,2,3
concept,1,3,2,3
barbara,1,3,2,3
progressively,1,3,2,3
straightforward,1,3,2,3
jay,1,3,2,3
inventory,1,3,2,3
italian,1,3,2,3
nicknamed,1,3,2,3
propecia,1,3,2,3
risking,1,3,2,3
bread,1,3,2,3
organ,1,3,2,3
prominent,1,3,2,3
islam,1,3,2,3
transfusion,1,3,2,3
ridiculous,1,3,2,3
strange,1,3,2,3
interacts,1,3,2,3
itis,1,3,2,3
destroyed,1,3,2,3
professional,1,3,2,3
exam,1,3,2,3
walk,1,3,2,3
er,1,3,2,3
sinai,1,3,2,3
sets,1,3,2,3
concoctions,1,3,2,3
approached,1,3,2,3
mediterranean,1,3,2,3
ephedra,1,3,2,3
meditation,1,3,2,3
mentality,1,3,2,3
wakes,1,3,2,3
interpret,1,3,2,3
tourists,1,3,2,3
voluntary,1,3,2,3
jeff,1,3,2,3
scenario,1,3,2,3
drawn,1,3,2,3
scant,1,3,2,3
drawback,1,3,2,3
adjustments,1,3,2,3
palestinian,1,3,2,3
creatures,1,3,2,3
scary,1,3,2,3
bulls,1,3,2,3
praying,1,3,2,3
limelight,1,3,2,3
surge,1,3,2,3
lin,1,3,2,3
pair,1,3,2,3
welfare,1,3,2,3
painting,1,3,2,3
constituents,1,3,2,3
possess,1,3,2,3
bulgaria,1,3,2,3
senses,1,3,2,3
activist,1,3,2,3
dressing,1,3,2,3
leaving,1,3,2,3
tiger,1,3,2,3
dust,1,3,2,3
crisp,1,3,2,3
legendary,1,3,2,3
british,1,3,2,3
tied,1,3,2,3
legitimacy,1,3,2,3
durable,1,3,2,3
bacon,1,3,2,3
marc,1,3,2,3
drugmaker,1,3,2,3
scaled,1,3,2,3
palm,1,3,2,3
drill,1,3,2,3
levy,1,3,2,3
download,1,3,2,3
obsession,1,3,2,3
losses,1,3,2,3
disposal,1,3,2,3
lounge,1,3,2,3
brutal,1,3,2,3
contention,1,3,2,3
politicians,1,3,2,3
plunging,1,3,2,3
sellers,1,3,2,3
directors,1,3,2,3
cracked,1,3,2,3
malady,1,3,2,3
bigotry,1,3,2,3
1977,1,3,2,3
anxious,1,3,2,3
madison,1,3,2,3
bickering,1,3,2,3
seldom,1,3,2,3
disappointments,1,3,2,3
solo,1,3,2,3
loses,1,3,2,3
sci,1,3,2,3
bugs,1,3,2,3
porn,1,3,2,3
ballot,1,3,2,3
adjustment,1,3,2,3
alpine,1,3,2,3
scrutiny,1,3,2,3
logic,1,3,2,3
ourselves,1,3,2,3
diplomacy,1,3,2,3
disturbing,1,3,2,3
pool,1,3,2,3
swallows,1,3,2,3
looks,1,3,2,3
adapted,1,3,2,3
loose,1,3,2,3
whom,1,3,2,3
plunge,1,3,2,3
numbers,1,3,2,3
smacked,1,3,2,3
jenkins,1,3,2,3
employ,1,3,2,3
endless,1,3,2,3
spare,1,3,2,3
enabled,1,3,2,3
keith,1,3,2,3
september,1,3,2,3
kenyan,1,3,2,3
rush,1,3,2,3
employee,1,3,2,3
preached,1,3,2,3
tony,1,3,2,3
northeast,1,3,2,3
kidneys,1,3,2,3
ohio,1,3,2,3
paralyzed,1,3,2,3
space,1,3,2,3
king,1,3,2,3
embrace,1,3,2,3
cry,1,3,2,3
confront,1,3,2,3
jersey,1,3,2,3
jet,1,3,2,3
tense,1,3,2,3
prison,1,3,2,3
sisters,1,3,2,3
developer,1,3,2,3
joints,1,3,2,3
speaking,1,3,2,3
engineering,1,3,2,3
developmental,1,3,2,3
jon,1,3,2,3
jones,1,3,2,3
prime,1,3,2,3
enduring,1,3,2,3
toronto,1,3,2,3
tops,1,3,2,3
accumulated,1,3,2,3
pressures,1,3,2,3
offspring,1,3,2,3
strike,1,3,2,3
airlines,1,3,2,3
contracting,1,3,2,3
novelty,1,3,2,3
laugh,1,3,2,3
echo,1,3,2,3
acquisitions,1,3,2,3
layers,1,3,2,3
tim,1,3,2,3
preaching,1,3,2,3
leaf,1,3,2,3
leak,1,3,2,3
mark,1,3,2,3
122,1,3,2,3
math,1,3,2,3
backlash,1,3,2,3
cambodia,1,3,2,3
dialogue,1,3,2,3
sage,1,3,2,3
achieving,1,3,2,3
elementary,1,3,2,3
masters,1,3,2,3
saints,1,3,2,3
electric,1,3,2,3
supplementary,1,3,2,3
diane,1,3,2,3
nov,1,3,2,3
backed,1,3,2,3
premise,1,3,2,3
premature,1,3,2,3
connecticut,1,3,2,3
contraction,1,3,2,3
outs,1,3,2,3
mainstream,1,3,2,3
models,1,3,2,3
tainted,1,3,2,3
veterinarians,1,3,2,3
asset,1,3,2,3
ndash,1,3,2,3
wringing,1,3,2,3
commerce,1,3,2,3
responding,1,3,2,3
harvested,1,3,2,3
imprisonment,1,3,2,3
fetal,1,3,2,3
improves,1,3,2,3
festival,1,3,2,3
responsibility,1,3,2,3
arguably,1,3,2,3
splitting,1,3,2,3
putin,1,3,2,3
hazard,1,3,2,3
denver,1,3,2,3
turmoil,1,3,2,3
horrible,1,3,2,3
associations,1,3,2,3
barring,1,3,2,3
phil,1,3,2,3
tuning,1,3,2,3
horn,1,3,2,3
cheese,1,3,2,3
render,1,3,2,3
talent,1,3,2,3
commodity,1,3,2,3
shift,1,3,2,3
incorporate,1,3,2,3
incorporated,1,3,2,3
alive,1,3,2,3
attractive,1,3,2,3
gilmore,1,3,2,3
daniel,1,3,2,3
central,1,3,2,3
centered,1,3,2,3
hrt,1,3,2,3
mistrust,1,3,2,3
ginkgo,1,3,2,3
moore,1,3,2,3
gilead,1,3,2,3
socialization,1,3,2,3
inaugural,1,3,2,3
communication,1,3,2,3
shifted,1,3,2,3
acceleration,1,3,2,3
attraction,1,3,2,3
feelings,1,3,2,3
unintended,1,3,2,3
incomplete,1,3,2,3
spirits,1,3,2,3
hop,1,3,2,3
union,1,3,2,3
suppression,1,3,2,3
soared,1,3,2,3
incompetence,1,3,2,3
georgia,1,3,2,3
horrific,1,3,2,3
brace,1,3,2,3
boom,1,3,2,3
spot,1,3,2,3
husband,1,3,2,3
hydrogen,1,3,2,3
worn,1,3,2,3
benedict,1,3,2,3
pharmacia,1,3,2,3
relaxing,1,3,2,3
vengeance,1,3,2,3
nashville,1,3,2,3
allen,1,3,2,3
periods,1,3,2,3
flawed,1,3,2,3
mushroom,1,3,2,3
muslims,1,3,2,3
absorbing,1,3,2,3
moment,1,3,2,3
readings,1,3,2,3
corrected,1,3,2,3
superb,1,3,2,3
gambling,1,3,2,3
relies,1,3,2,3
assurance,1,3,2,3
narrow,1,3,2,3
reader,1,3,2,3
democratic,1,3,2,3
coli,1,3,2,3
hungry,1,3,2,3
hostile,1,3,2,3
blueprint,1,3,2,3
academy,1,3,2,3
argument,1,3,2,3
teenagers,1,3,2,3
rebecca,1,3,2,3
stepping,1,3,2,3
chuck,1,3,2,3
twentieth,1,3,2,3
overweight,1,3,2,3
rebound,1,3,2,3
relation,1,3,2,3
mills,1,3,2,3
financed,1,3,2,3
checks,1,3,2,3
patricia,1,3,2,3
impending,1,3,2,3
imaging,1,3,2,3
collectively,1,3,2,3
arguments,1,3,2,3
shoved,1,3,2,3
worm,1,3,2,3
hospitalization,1,3,2,3
questioning,1,3,2,3
collection,1,3,2,3
iii,1,3,2,3
phases,1,3,2,3
persist,1,3,2,3
online,1,3,2,3
onion,1,3,2,3
definitely,1,3,2,3
reassuring,1,3,2,3
opted,1,3,2,3
client,1,3,2,3
incredible,1,3,2,3
assertions,1,3,2,3
virulent,1,3,2,3
grows,1,3,2,3
net,1,3,2,3
revive,1,3,2,3
inner,1,3,2,3
vain,1,3,2,3
untested,1,3,2,3
growers,1,3,2,3
innocuous,1,3,2,3
wrenching,1,3,2,3
network,1,3,2,3
grounds,1,3,2,3
merit,1,3,2,3
reward,1,3,2,3
grounded,1,3,2,3
table,1,3,2,3
clubhouse,1,3,2,3
reed,1,3,2,3
debut,1,3,2,3
exuberance,1,3,2,3
abandon,1,3,2,3
sperm,1,3,2,3
defective,1,3,2,3
frame,1,3,2,3
remarks,1,3,2,3
tailor,1,3,2,3
revised,1,3,2,3
temptation,1,3,2,3
spent,1,3,2,3
behavioral,1,3,2,3
reviewing,1,3,2,3
ground,1,3,2,3
battling,1,3,2,3
describing,1,3,2,3
reflects,1,3,2,3
olive,1,3,2,3
gregory,1,3,2,3
claimed,1,3,2,3
relying,1,3,2,3
greenpeace,1,3,2,3
hitting,1,3,2,3
wolfe,1,3,2,3
greek,1,3,2,3
motivated,1,3,2,3
stanford,1,3,2,3
freezing,1,3,2,3
insult,1,3,2,3
designs,1,3,2,3
written,1,3,2,3
freshman,1,3,2,3
ribavirin,1,3,2,3
hmo,1,3,2,3
sunset,1,3,2,3
prospects,1,3,2,3
motion,1,3,2,3
insistence,1,3,2,3
overseas,1,3,2,3
soak,1,3,2,3
hockey,1,3,2,3
visit,1,3,2,3
partner,1,3,2,3
carter,1,3,2,3
visions,1,3,2,3
referring,1,3,2,3
motorists,1,3,2,3
unsuccessful,1,3,2,3
dementia,1,3,2,3
socialism,1,3,2,3
startling,1,3,2,3
shocked,1,3,2,3
penchant,1,3,2,3
moviegoers,1,3,2,3
industries,1,3,2,3
prudent,1,3,2,3
classroom,1,3,2,3
pc,1,3,2,3
hill,1,3,2,3
architecture,1,3,2,3
ceiling,1,3,2,3
andrew,1,3,2,3
pathogenic,1,3,2,3
indulge,1,3,2,3
fastest,1,3,2,3
fuels,1,3,2,3
gleevec,1,3,2,3
favors,1,3,2,3
morale,1,3,2,3
psychology,1,3,2,3
fault,1,3,2,3
pbs,1,3,2,3
boldness,1,3,2,3
dancers,1,3,2,3
mickelson,1,3,2,3
handy,1,3,2,3
defensive,1,3,2,3
amazing,1,3,2,3
signature,1,3,2,3
bold,1,3,2,3
ship,1,3,2,3
peanut,1,3,2,3
hall,1,3,2,3
tear,1,3,2,3
provider,1,3,2,3
movements,1,3,2,3
frozen,1,3,2,3
faithful,1,3,2,3
stark,1,3,2,3
surrounding,1,3,2,3
homeowners,1,3,2,3
convention,1,3,2,3
vaccinate,1,3,2,3
stare,1,3,2,3
vigorous,1,3,2,3
faltering,1,3,2,3
triggers,1,3,2,3
antioxidant,1,3,2,3
benefiting,1,3,2,3
factual,1,3,2,3
cattle,1,3,2,3
tactics,1,3,2,3
classical,1,3,2,3
chili,1,3,2,3
cbs,1,3,2,3
picked,1,3,2,3
mom,1,3,3,3
appealing,1,3,3,3
delaying,1,3,3,3
function,1,3,3,3
reached,1,3,3,3
lest,1,3,3,3
reluctance,1,3,3,3
funds,1,3,3,3
utter,1,3,3,3
nursing,1,3,3,3
tan,1,3,3,3
consistently,1,3,3,3
youths,1,3,3,3
crew,1,3,3,3
boil,1,3,3,3
wrap,1,3,3,3
secretary,1,3,3,3
updated,1,3,3,3
aspect,1,3,3,3
declining,1,3,3,3
anymore,1,3,3,3
cleaning,1,3,3,3
clearing,1,3,3,3
divide,1,3,3,3
division,1,3,3,3
assess,1,3,3,3
declaring,1,3,3,3
mammograms,1,3,3,3
oct,1,3,3,3
moved,1,3,3,3
select,1,3,3,3
greatly,1,3,3,3
granted,1,3,3,3
bangladesh,1,3,3,3
brother,1,3,3,3
lungs,1,3,3,3
wife,1,3,3,3
happy,1,3,3,3
abortion,1,3,3,3
assessment,1,3,3,3
bullpen,1,3,3,3
art,1,3,3,3
reasoning,1,3,3,3
text,1,3,3,3
assuming,1,3,3,3
manipulation,1,3,3,3
museum,1,3,3,3
draws,1,3,3,3
balancing,1,3,3,3
1998,1,3,3,3
useless,1,3,3,3
assurances,1,3,3,3
objective,1,3,3,3
donated,1,3,3,3
alike,1,3,3,3
sciences,1,3,3,3
lines,1,3,3,3
batch,1,3,3,3
tape,1,3,3,3
adviser,1,3,3,3
incurred,1,3,3,3
wanting,1,3,3,3
independence,1,3,3,3
restrict,1,3,3,3
psychologist,1,3,3,3
superiority,1,3,3,3
trouble,1,3,3,3
producers,1,3,3,3
singer,1,3,3,3
industrial,1,3,3,3
resume,1,3,3,3
mets,1,3,3,3
indefinitely,1,3,3,3
depleted,1,3,3,3
profound,1,3,3,3
fetched,1,3,3,3
tension,1,3,3,3
improvements,1,3,3,3
appointment,1,3,3,3
joint,1,3,3,3
feet,1,3,3,3
incident,1,3,3,3
migraine,1,3,3,3
convince,1,3,3,3
sinus,1,3,3,3
ensures,1,3,3,3
restorative,1,3,3,3
medicare,1,3,3,3
options,1,3,3,3
stressing,1,3,3,3
conceived,1,3,3,3
message,1,3,3,3
speculate,1,3,3,3
inserting,1,3,3,3
nevertheless,1,3,3,3
approving,1,3,3,3
tray,1,3,3,3
interesting,1,3,3,3
menopausal,1,3,3,3
menstrual,1,3,3,3
intelligent,1,3,3,3
composition,1,3,3,3
role,1,3,3,3
concentrate,1,3,3,3
essence,1,3,3,3
nelson,1,3,3,3
returning,1,3,3,3
iodide,1,3,3,3
smelling,1,3,3,3
etc,1,3,3,3
pat,1,3,3,3
woods,1,3,3,3
investigator,1,3,3,3
approaches,1,3,3,3
component,1,3,3,3
acceptance,1,3,3,3
vs,1,3,3,3
extended,1,3,3,3
bought,1,3,3,3
nexium,1,3,3,3
radio,1,3,3,3
reportedly,1,3,3,3
hundred,1,3,3,3
technologies,1,3,3,3
myself,1,3,3,3
britain,1,3,3,3
planet,1,3,3,3
conservation,1,3,3,3
uncertain,1,3,3,3
wear,1,3,3,3
lag,1,3,3,3
efficacious,1,3,3,3
chart,1,3,3,3
forthcoming,1,3,3,3
editor,1,3,3,3
preferable,1,3,3,3
plastic,1,3,3,3
angeles,1,3,3,3
tips,1,3,3,3
namely,1,3,3,3
succeeded,1,3,3,3
peter,1,3,3,3
arrive,1,3,3,3
forcing,1,3,3,3
acknowledges,1,3,3,3
chase,1,3,3,3
weapon,1,3,3,3
suggestion,1,3,3,3
knocks,1,3,3,3
plagued,1,3,3,3
republic,1,3,3,3
placing,1,3,3,3
runs,1,3,3,3
resist,1,3,3,3
spokeswoman,1,3,3,3
learning,1,3,3,3
teens,1,3,3,3
encourage,1,3,3,3
confused,1,3,3,3
weariness,1,3,3,3
date,1,3,3,3
freezer,1,3,3,3
1930s,1,3,3,3
bee,1,3,3,3
candidates,1,3,3,3
north,1,3,3,3
sickened,1,3,3,3
canada,1,3,3,3
advises,1,3,3,3
elvis,1,3,3,3
barr,1,3,3,3
attorney,1,3,3,3
critics,1,3,3,3
patterns,1,3,3,3
requirement,1,3,3,3
learn,1,3,3,3
flagging,1,3,3,3
buyer,1,3,3,3
particles,1,3,4,3
ordinary,1,3,4,3
taxol,1,3,4,3
successfully,1,3,4,3
temporarily,1,3,4,3
tackle,1,3,4,3
outcomes,1,3,4,3
tongue,1,3,4,3
resulting,1,3,4,3
spokesman,1,3,4,3
launch,1,3,4,3
dental,1,3,4,3
figured,1,3,4,3
prices,1,3,4,3
environment,1,3,4,3
encouraged,1,3,4,3
soluble,1,3,4,3
1994,1,3,4,3
article,1,3,4,3
analysts,1,3,4,3
hinted,1,3,4,3
decreases,1,3,4,3
cognitive,1,3,4,3
citing,1,3,4,3
strengthen,1,3,5,3
adequately,1,3,5,3
professor,1,3,5,3
fragile,1,3,1,3
sibling,1,3,1,3
corruption,1,3,1,3
fortitude,1,3,1,3
daschle,1,3,1,3
162,1,3,1,3
validity,1,3,1,3
watergate,1,3,1,3
cult,1,3,1,3
corporations,1,3,1,3
yorker,1,3,1,3
utility,1,3,1,3
uterus,1,3,1,3
80s,1,3,1,3
galore,1,3,1,3
dean,1,3,1,3
vancouver,1,3,1,3
talents,1,3,1,3
spots,1,3,1,3
opec,1,3,1,3
nascar,1,3,1,3
deer,1,3,1,3
collapsing,1,3,1,3
relenza,1,3,1,3
advisers,1,3,1,3
showcase,1,3,1,3
renowned,1,3,1,3
writings,1,3,1,3
angiogenesis,1,3,1,3
gang,1,3,1,3
relentless,1,3,1,3
reserved,1,3,1,3
grass,1,3,1,3
governing,1,3,1,3
unthinkable,1,3,1,3
outperform,1,3,1,3
clara,1,3,1,3
grady,1,3,1,3
creepy,1,3,1,3
refrigerator,1,3,1,3
grape,1,3,1,3
zeppelin,1,3,1,3
beings,1,3,1,3
greed,1,3,1,3
groundwater,1,3,1,3
slide,1,3,1,3
surfaces,1,3,1,3
pep,1,3,1,3
crank,1,3,1,3
zola,1,3,1,3
amnesia,1,3,1,3
gothic,1,3,1,3
ge,1,3,1,3
boasts,1,3,1,3
artemisinin,1,3,1,3
urges,1,3,1,3
critique,1,3,1,3
arthur,1,3,1,3
outreach,1,3,1,3
goth,1,3,1,3
uptake,1,3,1,3
rejecting,1,3,1,3
giddy,1,3,1,3
zaire,1,3,1,3
reilly,1,3,1,3
magnetic,1,3,1,3
classics,1,3,1,3
resembling,1,3,1,3
demonstration,1,3,1,3
suppresses,1,3,1,3
concentrates,1,3,1,3
palsy,1,3,1,3
drum,1,3,1,3
dropper,1,3,1,3
scarring,1,3,1,3
conspicuous,1,3,1,3
drafting,1,3,1,3
concludes,1,3,1,3
objectives,1,3,1,3
drafted,1,3,1,3
conservative,1,3,1,3
draft,1,3,1,3
vocals,1,3,1,3
ribbons,1,3,1,3
existence,1,3,1,3
wellness,1,3,1,3
exotica,1,3,1,3
downgraded,1,3,1,3
dysfunctional,1,3,1,3
earnest,1,3,1,3
blatant,1,3,1,3
confronting,1,3,1,3
biotech,1,3,1,3
eluded,1,3,1,3
rulings,1,3,1,3
ham,1,3,1,3
ellis,1,3,1,3
sovereignty,1,3,1,3
nonexistent,1,3,1,3
enhancement,1,3,1,3
parasitic,1,3,1,3
2009,1,3,1,3
elan,1,3,1,3
enriched,1,3,1,3
saliva,1,3,1,3
salty,1,3,1,3
souring,1,3,1,3
scholarships,1,3,1,3
schroeder,1,3,1,3
rwanda,1,3,1,3
afforded,1,3,1,3
viewer,1,3,1,3
1952,1,3,1,3
contracts,1,3,1,3
compensating,1,3,1,3
videotape,1,3,1,3
fatalities,1,3,1,3
necks,1,3,1,3
restraining,1,3,1,3
dictatorship,1,3,1,3
fee,1,3,1,3
oncologists,1,3,1,3
reston,1,3,1,3
460,1,3,1,3
fibrillation,1,3,1,3
argentine,1,3,1,3
shapiro,1,3,1,3
films,1,3,1,3
fantasies,1,3,1,3
netherlands,1,3,1,3
dominance,1,3,1,3
dizziness,1,3,1,3
distract,1,3,1,3
neurosis,1,3,1,3
explored,1,3,1,3
sectors,1,3,1,3
revived,1,3,1,3
dismal,1,3,1,3
offerings,1,3,1,3
expression,1,3,1,3
reviewed,1,3,1,3
reversing,1,3,1,3
discussing,1,3,1,3
antiretrovirals,1,3,1,3
allied,1,3,1,3
fairness,1,3,1,3
disadvantage,1,3,1,3
saga,1,3,1,3
heroes,1,3,1,3
protagonist,1,3,1,3
bound,1,3,1,3
alex,1,3,1,3
academic,1,3,1,3
bovine,1,3,1,3
impairment,1,3,1,3
impersonal,1,3,1,3
mars,1,3,1,3
tums,1,3,1,3
imposes,1,3,1,3
airborne,1,3,1,3
cervical,1,3,1,3
milan,1,3,1,3
mikhail,1,3,1,3
publishers,1,3,1,3
incoming,1,3,1,3
lanka,1,3,1,3
boyfriend,1,3,1,3
trudeau,1,3,1,3
b6,1,3,1,3
incremental,1,3,1,3
attorneys,1,3,1,3
miner,1,3,1,3
markowitz,1,3,1,3
testicular,1,3,1,3
marilyn,1,3,1,3
pga,1,3,1,3
rabbit,1,3,1,3
hypnosis,1,3,1,3
hypothyroidism,1,3,1,3
legacy,1,3,1,3
prayers,1,3,1,3
u2,1,3,1,3
hysteria,1,3,1,3
tysabri,1,3,1,3
stents,1,3,1,3
till,1,3,1,3
tying,1,3,1,3
minimalism,1,3,1,3
bouts,1,3,1,3
striking,1,3,1,3
celtics,1,3,1,3
acclaimed,1,3,1,3
jungle,1,3,1,3
accessories,1,3,1,3
inspector,1,3,1,3
jose,1,3,1,3
instructor,1,3,1,3
menu,1,3,1,3
instrumental,1,3,1,3
carol,1,3,1,3
bremer,1,3,1,3
caring,1,3,1,3
cast,1,3,1,3
cardinal,1,3,1,3
melody,1,3,1,3
pro,1,3,1,3
strategic,1,3,1,3
accomplishments,1,3,1,3
canned,1,3,1,3
proclaim,1,3,1,3
bridge,1,3,1,3
innocent,1,3,1,3
strife,1,3,1,3
influence,1,3,1,3
pseudoephedrine,1,3,1,3
ineffectual,1,3,1,3
brakes,1,3,1,3
tripled,1,3,1,3
brigham,1,3,1,3
cedar,1,3,1,3
piano,1,3,1,3
influences,1,3,1,3
cancerous,1,3,1,3
trimble,1,3,1,3
methodical,1,3,1,3
infrastructure,1,3,1,3
cavaliers,1,3,1,3
austrian,1,3,1,3
mccartney,1,3,1,3
kerry,1,3,1,3
prostates,1,3,1,3
accutane,1,3,1,3
mired,1,3,1,3
lawyer,1,3,1,3
teach,1,3,1,3
christianity,1,3,1,3
locals,1,3,1,3
lobby,1,3,1,3
liverpool,1,3,1,3
hedge,1,3,1,3
underwater,1,3,1,3
suits,1,3,1,3
thorough,1,3,1,3
postpone,1,3,1,3
understandable,1,3,1,3
texture,1,3,1,3
herceptin,1,3,1,3
bunch,1,3,1,3
hezbollah,1,3,1,3
postmenopausal,1,3,1,3
hispanics,1,3,1,3
teachers,1,3,1,3
historic,1,3,1,3
headline,1,3,1,3
monkeypox,1,3,1,3
church,1,3,1,3
universe,1,3,1,3
starved,1,3,1,3
hanford,1,3,1,3
hanging,1,3,1,3
unity,1,3,1,3
asserts,1,3,1,3
hartford,1,3,1,3
pms,1,3,1,3
lymphoma,1,3,1,3
poles,1,3,1,3
bromide,1,3,1,3
reception,1,3,1,3
lover,1,3,1,3
maliki,1,3,1,3
stumbled,1,3,1,3
manila,1,3,1,3
proffered,1,3,1,3
broadcasting,1,3,1,3
um,1,3,1,3
mit,1,3,1,3
lifelong,1,3,1,3
suing,1,3,1,3
botulism,1,3,1,3
charter,1,3,1,3
uncertainties,1,3,1,3
hollis,1,3,1,3
horns,1,3,1,3
atkins,1,3,1,3
mantra,1,3,1,3
leno,1,3,1,3
lesbian,1,3,1,3
polarization,1,3,2,3
stresses,1,3,2,3
printing,1,3,2,3
outlook,1,3,2,3
pox,1,3,2,3
bailout,1,3,2,3
banana,1,3,2,3
secure,1,3,2,3
successive,1,3,2,3
shore,1,3,2,3
seasickness,1,3,1,3
avert,1,3,0,3
prodding,1,3,1,3
overheating,1,3,1,3
surfaced,1,3,2,3
agreeing,1,3,1,3
subsidies,1,3,2,3
schemes,1,3,2,3
schilling,1,3,2,3
slim,1,3,2,3
privilege,1,3,1,3
bankruptcy,1,3,2,3
privately,1,3,1,3
banking,1,3,2,3
pipe,1,3,2,3
songwriter,1,3,1,3
outlined,1,3,2,3
annan,1,3,2,3
barack,1,3,1,3
packers,1,3,2,3
privacy,1,3,1,3
ballpark,1,3,2,3
selective,1,3,2,3
presentation,1,3,1,3
backdrop,1,3,2,3
preparedness,1,3,0,3
balkan,1,3,2,3
prejudice,1,3,1,3
palestinians,1,3,2,3
settled,1,3,2,3
socrates,1,3,2,3
societal,1,3,2,3
sides,1,3,2,3
severed,1,3,2,3
airbus,1,3,1,3
owned,1,3,2,3
owes,1,3,0,3
shaken,1,3,2,3
shannon,1,3,1,3
predicament,1,3,2,3
predictions,1,3,1,3
signing,1,3,1,3
shaquille,1,3,1,3
anticipate,1,3,2,3
oversees,1,3,2,3
plane,1,3,2,3
precedent,1,3,0,3
sickly,1,3,1,3
seminar,1,3,2,3
senator,1,3,2,3
potatoes,1,3,2,3
amending,1,3,2,3
port,1,3,1,3
postseason,1,3,2,3
portuguese,1,3,1,3
successes,1,3,2,3
sideline,1,3,2,3
praised,1,3,2,3
suppose,1,3,2,3
pledges,1,3,2,3
preserve,1,3,1,3
strip,1,3,1,3
separation,1,3,1,3
structure,1,3,2,3
assault,1,3,2,3
scandals,1,3,1,3
spouse,1,3,1,3
pg,1,3,2,3
attacked,1,3,2,3
spotted,1,3,1,3
replication,1,3,2,3
radon,1,3,1,3
spontaneous,1,3,2,3
bars,1,3,1,3
ranch,1,3,2,3
peru,1,3,2,3
removes,1,3,2,3
rated,1,3,2,3
sterility,1,3,2,3
stephen,1,3,1,3
restructuring,1,3,2,3
aggression,1,3,1,3
quicker,1,3,2,3
beatles,1,3,2,3
races,1,3,2,3
stent,1,3,1,3
responsibilities,1,3,2,3
resident,1,3,2,3
arkansas,1,3,1,3
remedial,1,3,2,3
rational,1,3,2,3
archer,1,3,1,3
receding,1,3,1,3
regimes,1,3,1,3
alienation,1,3,1,3
perez,1,3,2,3
asserting,1,3,2,3
