pair,label,prop-specific,non-specific,p,l,n,i,r,b,u
"('warm', 'cuff')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('warm', 'bag')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('warm', 'fridge')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('warm', 'bikini')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('warm', 'telephone')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('warm', 'handkerchief')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('warm', 'garter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'monkey')",pos,2.25,32.25,1.0,1.0,0.25,28.25,4.0,0.0,420.75
"('black', 'car')",pos,1.0,25.0,0.0,1.0,0.0,21.0,4.0,0.0,573.5
"('black', 'lantern')",pos,2.0,24.0,1.0,1.0,0.0,20.0,4.0,0.0,305.5
"('black', 'pipefish')",pos,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0
"('black', 'rhino')",pos,1.0,18.0,1.0,0.0,0.0,17.5,0.5,0.0,329.75
"('black', 'rabbit')",pos,2.1666666666666665,32.0,0.8333333333333334,1.3333333333333333,0.0,28.5,3.5,0.0,397.8333333333333
"('black', 'market')",pos,1.0,27.5,1.0,0.0,0.0,24.5,3.0,0.0,595.5
"('black', 'recorder')",pos,0.0,10.5,0.0,0.0,0.0,8.5,2.0,0.0,249.5
"('black', 'suit')",pos,2.0,22.0,1.0,1.0,0.0,19.0,3.0,0.0,446.6666666666667
"('black', 'dress')",pos,2.5,30.5,1.0,1.5,0.0,26.5,4.0,0.0,452.5
"('black', 'rhagoletis')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
"('black', 'pea')",pos,1.1666666666666667,15.666666666666666,1.0,0.16666666666666666,0.0,12.666666666666666,3.0,0.0,329.1666666666667
"('black', 'pot')",pos,1.75,21.75,1.0,0.75,0.0,19.75,2.0,0.0,279.0
"('black', 'coffee')",pos,2.0,26.5,1.0,1.0,0.0,23.333333333333332,3.1666666666666665,0.0,536.6666666666666
"('black', 'bear')",pos,3.0,30.25,1.0,1.5,0.5,26.25,4.0,0.0,494.0
"('black', 'crypt')",pos,1.0,23.5,0.0,1.0,0.0,20.5,3.0,0.0,298.0
"('black', 'insect')",pos,1.0,17.0,0.0,1.0,0.0,15.0,2.0,0.0,342.6666666666667
"('black', 'crow')",pos,2.0,27.5,0.75,1.25,0.0,25.25,2.25,0.0,384.75
"('black', 'grape')",pos,2.0,13.6,1.0,1.0,0.0,11.2,2.4,0.0,350.2
"('black', 'hair')",pos,3.0,35.333333333333336,1.0,2.0,0.0,30.333333333333332,5.0,0.0,437.3333333333333
"('black', 'penguin')",pos,2.25,23.0,0.75,1.0,0.5,20.75,2.25,0.0,393.5
"('black', 'nightmare')",pos,1.5,31.0,0.5,1.0,0.0,27.5,3.5,0.0,469.5
"('black', 'oven')",pos,1.0,14.0,0.0,1.0,0.0,11.0,3.0,0.0,233.0
"('black', 'jean')",pos,0.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,374.5
"('black', 'calf')",pos,1.0,16.5,0.25,0.75,0.0,14.5,2.0,0.0,282.75
"('black', 'coal')",pos,1.5,20.5,0.0,1.0,0.5,16.5,4.0,0.0,472.5
"('black', 'cherry')",pos,2.0,26.333333333333332,1.0,1.0,0.0,23.0,3.3333333333333335,0.0,494.0
"('black', 'pupil')",pos,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,240.5
"('black', 'parka')",pos,1.0,6.0,0.0,1.0,0.0,5.0,1.0,0.0,114.0
"('black', 'sheep')",pos,2.5,10.0,1.0,1.5,0.0,8.25,1.75,0.0,226.0
"('black', 'zebra')",pos,0.75,16.75,0.75,0.0,0.0,15.75,1.0,0.0,231.5
"('black', 'weasel')",pos,0.0,15.5,0.0,0.0,0.0,13.5,2.0,0.0,165.25
"('black', 'crocodile')",pos,0.25,18.75,0.0,0.25,0.0,15.75,3.0,0.0,273.0
"('black', 'sky')",pos,2.0,41.0,1.0,1.0,0.0,36.5,4.5,0.0,609.5
"('black', 'paint')",pos,2.6666666666666665,32.333333333333336,1.0,1.6666666666666667,0.0,29.0,3.3333333333333335,0.0,502.6666666666667
"('black', 'coatis')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,38.0
"('black', 'bra')",pos,1.0,14.5,1.0,0.0,0.0,12.5,2.0,0.0,234.0
"('black', 'currawong')",pos,1.5,3.25,1.0,0.0,0.5,2.25,1.0,0.0,42.25
"('black', 'dog')",pos,2.6,38.4,1.0,1.4,0.2,34.0,4.4,0.0,589.4
"('black', 'cloud')",pos,3.0,35.0,1.0,1.5,0.5,30.0,5.0,0.0,493.5
"('black', 'ring')",pos,2.0,30.0,1.0,1.0,0.0,27.0,3.0,0.0,573.5
"('black', 'truffle')",pos,1.0,4.5,1.0,0.0,0.0,4.5,0.0,0.0,84.75
"('black', 'human')",pos,0.0,15.0,0.0,0.0,0.0,12.5,2.5,0.0,434.25
"('black', 'cow')",pos,1.25,28.5,0.75,0.5,0.0,24.75,3.75,0.0,446.25
"('black', 'balloon')",pos,1.5,22.0,1.0,0.5,0.0,17.5,4.5,0.0,393.0
"('black', 'opossum')",pos,0.0,7.0,0.0,0.0,0.0,6.0,1.0,0.0,74.75
"('black', 'pig')",pos,1.5,27.5,0.5,1.0,0.0,24.25,3.25,0.0,409.5
"('black', 'lizard')",pos,1.0,20.5,1.0,0.0,0.0,17.5,3.0,0.0,240.0
"('black', 'umbrella')",pos,0.5,32.5,0.5,0.0,0.0,28.5,4.0,0.0,510.5
"('black', 'olive')",pos,2.3333333333333335,25.666666666666668,1.0,1.3333333333333333,0.0,21.333333333333332,4.333333333333333,0.0,469.3333333333333
"('black', 'hornet')",pos,0.0,13.666666666666666,0.0,0.0,0.0,12.666666666666666,1.0,0.0,230.33333333333334
"('black', 'leopard')",pos,1.4,15.2,1.0,0.4,0.0,13.2,2.0,0.0,260.4
"('black', 'raccoon')",pos,0.8,19.2,0.8,0.0,0.0,18.0,1.2,0.0,215.6
"('black', 'hose')",pos,0.0,19.0,0.0,0.0,0.0,16.0,3.0,0.0,279.0
"('black', 'stocking')",pos,1.0,19.0,1.0,0.0,0.0,17.0,2.0,0.0,281.5
"('black', 'skunk')",pos,0.75,10.5,0.75,0.0,0.0,9.5,1.0,0.0,131.25
"('black', 'night')",pos,3.0,38.0,1.0,2.0,0.0,34.0,4.0,0.0,602.0
"('black', 'starling')",pos,1.0,12.5,1.0,0.0,0.0,11.5,1.0,0.0,220.75
"('black', 'pelican')",pos,1.75,31.5,0.75,0.5,0.5,30.0,1.5,0.0,343.25
"('black', 'glass')",pos,0.3333333333333333,23.333333333333332,0.0,0.3333333333333333,0.0,22.0,1.3333333333333333,0.0,255.0
"('black', 'cockroach')",pos,1.0,9.666666666666666,0.0,1.0,0.0,9.666666666666666,0.0,0.0,140.33333333333334
"('black', 'gown')",pos,2.0,15.5,1.0,1.0,0.0,14.5,1.0,0.0,257.5
"('black', 'blackboard')",pos,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,192.0
"('black', 'civet')",pos,1.0,11.5,0.0,1.0,0.0,11.5,0.0,0.0,69.5
"('black', 'snake')",pos,2.5,27.5,1.0,1.5,0.0,22.75,4.75,0.0,375.0
"('black', 'gorilla')",pos,0.0,17.5,0.0,0.0,0.0,16.5,1.0,0.0,241.75
"('black', 'bat')",pos,1.0,19.5,0.5,0.0,0.5,17.0,2.5,0.0,324.75
"('black', 'aubergine')",pos,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.2
"('black', 'miner')",pos,1.0,14.5,1.0,0.0,0.0,10.5,4.0,0.0,435.5
"('black', 'woodpecker')",pos,1.75,13.25,1.0,0.25,0.5,13.0,0.25,0.0,127.0
"('black', 'owl')",pos,1.75,24.75,0.5,0.25,1.0,22.75,2.0,0.0,278.75
"('black', 'magpie')",pos,3.25,24.75,1.0,1.75,0.5,23.75,1.0,0.0,233.0
"('black', 'bird')",pos,2.6666666666666665,40.666666666666664,0.8333333333333334,1.3333333333333333,0.5,37.5,3.1666666666666665,0.0,586.6666666666666
"('black', 'raisin')",pos,1.25,16.25,0.25,1.0,0.0,13.75,2.5,0.0,295.5
"('black', 'tar')",pos,0.0,6.333333333333333,0.0,0.0,0.0,4.666666666666667,1.6666666666666667,0.0,43.666666666666664
"('black', 'rat')",pos,1.0,25.25,1.0,0.0,0.0,24.5,0.75,0.0,362.75
"('black', 'cat')",pos,2.0,40.0,1.0,1.0,0.0,35.75,4.25,0.0,576.25
"('black', 'eye')",pos,2.5,37.5,1.0,1.5,0.0,32.5,5.0,0.0,593.5
"('black', 'millipede')",pos,0.0,3.3333333333333335,0.0,0.0,0.0,2.3333333333333335,1.0,0.0,67.33333333333333
"('black', 'acaridae')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
"('black', 'pit')",pos,2.0,28.0,0.0,2.0,0.0,24.0,4.0,0.0,432.0
"('black', 'beetle')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
"('black', 'tyre')",pos,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,269.0
"('black', 'potoroo')",pos,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,23.0
"('black', 'mussel')",pos,0.5,8.25,0.0,0.5,0.0,8.25,0.0,0.0,104.75
"('black', 'football')",pos,0.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,332.5
"('black', 'housefly')",pos,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,31.333333333333332
"('black', 'paridae')",pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
"('black', 'weed')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'alligator')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'flower')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'supermarket')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'combretum')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'jade')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'heart')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'dolphin')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'rice')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'crassula')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'cucumber')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'pansy')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'rain')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'ketchup')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'wine')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'lobster')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'parrot')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'lark')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'pear')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'buttercup')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'ladybird')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'cider')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'apple')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'butter')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'corn')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'toucanet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'beet')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'sand')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'raspberry')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'lime')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'lion')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'echinocereus')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'peacock')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'bottle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'milk')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'pyramid')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'onion')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'avocado')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'honey')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'tomato')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'gherkin')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'radish')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'carnation')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'viscacha')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'frogmouth')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'fox')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'fir')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'dogbane')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'frog')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'brick')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'giraffe')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('black', 'sun')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'barn')",pos,1.0,35.0,1.0,0.0,0.0,34.0,1.0,0.0,605.6666666666666
"('red', 'car')",pos,0.3333333333333333,45.666666666666664,0.3333333333333333,0.0,0.0,44.666666666666664,1.0,0.0,958.0
"('red', 'clothing')",pos,0.0,41.5,0.0,0.0,0.0,39.5,2.0,0.0,825.5
"('red', 'ruby')",pos,1.0,30.333333333333332,1.0,0.0,0.0,29.333333333333332,1.0,0.0,474.3333333333333
"('red', 'jam')",pos,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,274.5
"('red', 'jeep')",pos,0.0,28.333333333333332,0.0,0.0,0.0,27.0,1.3333333333333333,0.0,559.6666666666666
"('red', 'recorder')",pos,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,372.5
"('red', 'peony')",pos,1.0,12.0,1.0,0.0,0.0,11.0,1.0,0.0,122.66666666666667
"('red', 'mango')",pos,1.0,31.6,1.0,0.0,0.0,30.8,0.8,0.0,434.2
"('red', 'dress')",pos,1.0,37.0,1.0,0.0,0.0,35.0,2.0,0.0,610.0
"('red', 'beet')",pos,0.4,15.8,0.4,0.0,0.0,14.8,1.0,0.0,239.4
"('red', 'fruit')",pos,1.0,43.333333333333336,1.0,0.0,0.0,42.333333333333336,1.0,0.0,590.6666666666666
"('red', 'chameleon')",pos,0.0,15.0,0.0,0.0,0.0,14.0,1.0,0.0,266.0
"('red', 'pot')",pos,0.0,39.0,0.0,0.0,0.0,37.5,1.5,0.0,414.5
"('red', 'candy')",pos,1.0,49.0,1.0,0.0,0.0,47.0,2.0,0.0,661.5
"('red', 'grape')",pos,1.0,25.666666666666668,1.0,0.0,0.0,25.5,0.16666666666666666,0.0,354.8333333333333
"('red', 'syrup')",pos,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,178.5
"('red', 'hair')",pos,1.0,47.333333333333336,1.0,0.0,0.0,45.333333333333336,2.0,0.0,560.0
"('red', 'dogwood')",pos,1.0,15.75,1.0,0.0,0.0,15.75,0.0,0.0,147.5
"('red', 'oven')",pos,0.0,29.5,0.0,0.0,0.0,28.5,1.0,0.0,376.0
"('red', 'sauce')",pos,0.5,12.0,0.5,0.0,0.0,11.0,1.0,0.0,163.5
"('red', 'ink')",pos,1.0,25.0,1.0,0.0,0.0,24.0,1.0,0.0,481.0
"('red', 'lipstick')",pos,1.0,29.0,1.0,0.0,0.0,28.0,1.0,0.0,251.0
"('red', 'cherry')",pos,1.0,41.5,1.0,0.0,0.0,40.5,1.0,0.0,585.0
"('red', 'flower')",pos,1.0,47.5,1.0,0.0,0.0,46.5,1.0,0.0,635.5
"('red', 'wand')",pos,0.0,24.666666666666668,0.0,0.0,0.0,24.333333333333332,0.3333333333333333,0.0,351.0
"('red', 'couch')",pos,0.3333333333333333,28.0,0.3333333333333333,0.0,0.0,27.0,1.0,0.0,469.0
"('red', 'bus')",pos,0.0,29.75,0.0,0.0,0.0,29.5,0.25,0.0,726.25
"('red', 'wine')",pos,1.0,35.0,1.0,0.0,0.0,33.333333333333336,1.6666666666666667,0.0,614.3333333333334
"('red', 'lip')",pos,0.0,21.5,0.0,0.0,0.0,20.5,1.0,0.0,237.0
"('red', 'shallot')",pos,0.0,6.6,0.0,0.0,0.0,6.6,0.0,0.0,52.6
"('red', 'paint')",pos,1.0,57.0,1.0,0.0,0.0,55.333333333333336,1.6666666666666667,0.0,782.0
"('red', 'ring')",pos,0.5,37.0,0.5,0.0,0.0,36.0,1.0,0.0,820.0
"('red', 'anger')",pos,0.5,28.5,0.5,0.0,0.0,27.5,1.0,0.0,606.0
"('red', 'squirrel')",pos,1.0,19.0,1.0,0.0,0.0,19.0,0.0,0.0,293.0
"('red', 'apple')",pos,1.0,30.4,1.0,0.0,0.0,30.0,0.4,0.0,597.2
"('red', 'spice')",pos,0.3333333333333333,26.666666666666668,0.3333333333333333,0.0,0.0,26.333333333333332,0.3333333333333333,0.0,487.0
"('red', 'raspberry')",pos,0.8333333333333334,15.666666666666666,0.8333333333333334,0.0,0.0,15.0,0.6666666666666666,0.0,178.83333333333334
"('red', 'vinegar')",pos,1.0,31.0,1.0,0.0,0.0,30.333333333333332,0.6666666666666666,0.0,278.3333333333333
"('red', 'rooster')",pos,1.0,22.25,1.0,0.0,0.0,22.25,0.0,0.0,342.5
"('red', 'balloon')",pos,1.0,40.333333333333336,1.0,0.0,0.0,39.333333333333336,1.0,0.0,754.0
"('red', 'ginger')",pos,0.25,21.75,0.25,0.0,0.0,20.75,1.0,0.0,330.5
"('red', 'tomato')",pos,1.0,24.6,1.0,0.0,0.0,24.4,0.2,0.0,332.0
"('red', 'allspice')",pos,0.25,6.0,0.25,0.0,0.0,6.0,0.0,0.0,42.0
"('red', 'blackberry')",pos,0.0,15.4,0.0,0.0,0.0,15.4,0.0,0.0,211.8
"('red', 'heart')",pos,0.25,27.25,0.25,0.0,0.0,26.25,1.0,0.0,726.5
"('red', 'pansy')",pos,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,115.33333333333333
"('red', 'lobster')",pos,1.0,17.5,1.0,0.0,0.0,16.0,1.5,0.0,345.75
"('red', 'glass')",pos,0.0,44.0,0.0,0.0,0.0,42.333333333333336,1.6666666666666667,0.0,419.6666666666667
"('red', 'juice')",pos,1.0,36.333333333333336,1.0,0.0,0.0,35.333333333333336,1.0,0.0,361.6666666666667
"('red', 'fern')",pos,1.0,20.666666666666668,1.0,0.0,0.0,20.666666666666668,0.0,0.0,331.3333333333333
"('red', 'currant')",pos,1.0,15.2,1.0,0.0,0.0,15.2,0.0,0.0,67.8
"('red', 'pomegranate')",pos,1.0,29.2,1.0,0.0,0.0,29.2,0.0,0.0,187.2
"('red', 'apricot')",pos,1.0,23.8,1.0,0.0,0.0,22.8,1.0,0.0,173.0
"('red', 'ant')",pos,1.0,10.666666666666666,1.0,0.0,0.0,10.666666666666666,0.0,0.0,256.3333333333333
"('red', 'aubergine')",pos,0.0,6.8,0.0,0.0,0.0,6.8,0.0,0.0,51.0
"('red', 'bloodstone')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,66.0
"('red', 'miner')",pos,0.0,20.5,0.0,0.0,0.0,20.5,0.0,0.0,558.5
"('red', 'chutney')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,88.0
"('red', 'robin')",pos,0.5,21.0,0.5,0.0,0.0,21.0,0.0,0.0,339.75
"('red', 'geranium')",pos,1.0,8.333333333333334,1.0,0.0,0.0,8.333333333333334,0.0,0.0,86.33333333333333
"('red', 'clarinet')",pos,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,67.5
"('red', 'carnation')",pos,1.0,16.666666666666668,1.0,0.0,0.0,15.666666666666666,1.0,0.0,218.33333333333334
"('red', 'leafs')",pos,0.5,2.0,0.5,0.0,0.0,2.0,0.0,0.0,68.0
"('red', 'cake')",pos,0.0,34.0,0.0,0.0,0.0,32.0,2.0,0.0,526.0
"('red', 'lentil')",pos,0.16666666666666666,7.0,0.16666666666666666,0.0,0.0,7.0,0.0,0.0,86.83333333333333
"('red', 'berry')",pos,1.0,20.25,1.0,0.0,0.0,20.25,0.0,0.0,425.25
"('red', 'rhubarb')",pos,1.0,13.0,1.0,0.0,0.0,13.0,0.0,0.0,164.0
"('red', 'melon')",pos,0.2,22.6,0.2,0.0,0.0,22.6,0.0,0.0,256.4
"('red', 'tongue')",pos,0.75,25.0,0.75,0.0,0.0,24.0,1.0,0.0,559.25
"('red', 'cabbage')",pos,1.0,30.666666666666668,1.0,0.0,0.0,29.833333333333332,0.8333333333333334,0.0,343.5
"('red', 'ladybird')",pos,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,96.66666666666667
"('red', 'watermelon')",pos,0.2,22.4,0.2,0.0,0.0,22.4,0.0,0.0,257.2
"('red', 'crab')",pos,0.75,17.5,0.75,0.0,0.0,17.5,0.0,0.0,289.75
"('red', 'vegetable')",pos,0.4,41.4,0.4,0.0,0.0,39.6,1.8,0.0,570.0
"('red', 'marinade')",pos,0.0,9.5,0.0,0.0,0.0,9.5,0.0,0.0,47.5
"('red', 'beetroot')",pos,1.0,10.0,1.0,0.0,0.0,9.0,1.0,0.0,63.8
"('red', 'pepper')",pos,1.0,31.0,1.0,0.0,0.0,30.4,0.6,0.0,477.0
"('red', 'echinocereus')",pos,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,8.5
"('red', 'vine')",pos,0.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,414.6666666666667
"('red', 'strawberry')",pos,0.4,39.2,0.4,0.0,0.0,38.2,1.0,0.0,454.2
"('red', 'onion')",pos,1.0,26.6,1.0,0.0,0.0,26.6,0.0,0.0,379.2
"('red', 'ambulance')",pos,0.3333333333333333,28.0,0.3333333333333333,0.0,0.0,27.0,1.0,0.0,678.3333333333334
"('red', 'football')",pos,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,399.5
"('red', 'radish')",pos,1.0,11.2,1.0,0.0,0.0,11.2,0.0,0.0,109.2
"('red', 'mangifera')",pos,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,13.0
"('red', 'fox')",pos,1.0,21.4,1.0,0.0,0.0,21.4,0.0,0.0,596.8
"('red', 'flame')",pos,1.0,45.0,1.0,0.0,0.0,43.0,2.0,0.0,592.5
"('red', 'brick')",pos,1.0,26.5,1.0,0.0,0.0,24.5,2.0,0.0,453.0
"('red', 'cowpeas')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'weed')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'carrot')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'tiger')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'cat')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'cheetah')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'eye')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'jade')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'fear')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'night')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'potato')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'egg')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'cereal')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'spinach')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'artichoke')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'mamey')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'limousine')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'coconut')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'fenugreek')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'lark')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'pit')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'cream')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'chocolate')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'celery')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'dog')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'banana')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'cinnamon')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'cockroach')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'pigweed')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'shiitake')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'broccoli')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'yogurt')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('red', 'truffle')",neg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
